enzyme	compartment	complexes	complex_keff	reactions	direction	enzyme_keff	unit	references	notes
enzyme_2HB_DLACtex	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	2HB_DLACtex	forward	234000	1 / hr
enzyme_2HB_DLACtex_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	2HB_DLACtex	reverse	234000	1 / hr
enzyme_2HB_GLYCLTtex	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	2HB_GLYCLTtex	forward	234000	1 / hr
enzyme_2HB_GLYCLTtex_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	2HB_GLYCLTtex	reverse	234000	1 / hr
enzyme_2HB_PPAtex	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	2HB_PPAtex	forward	234000	1 / hr
enzyme_2HB_PPAtex_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	2HB_PPAtex	reverse	234000	1 / hr
enzyme_2HBt2	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	2HBt2	forward	234000	1 / hr
enzyme_2HBt2_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	2HBt2	reverse	0	1 / hr
enzyme_2OBUT_2HBtex	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	2OBUT_2HBtex	forward	234000	1 / hr
enzyme_2OBUT_2HBtex_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	2OBUT_2HBtex	reverse	0	1 / hr
enzyme_2OBUT_5OXPROtex	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	2OBUT_5OXPROtex	forward	234000	1 / hr
enzyme_2OBUT_5OXPROtex_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	2OBUT_5OXPROtex	reverse	0	1 / hr
enzyme_2OBUT_ACACtex	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	2OBUT_ACACtex	forward	234000	1 / hr
enzyme_2OBUT_ACACtex_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	2OBUT_ACACtex	reverse	0	1 / hr
enzyme_2OBUT_ACtex	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	2OBUT_ACtex	forward	234000	1 / hr
enzyme_2OBUT_ACtex_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	2OBUT_ACtex	reverse	0	1 / hr
enzyme_2OBUT_BUTtex	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	2OBUT_BUTtex	forward	234000	1 / hr
enzyme_2OBUT_BUTtex_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	2OBUT_BUTtex	reverse	0	1 / hr
enzyme_2OBUT_DLACtex	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	2OBUT_DLACtex	forward	234000	1 / hr
enzyme_2OBUT_DLACtex_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	2OBUT_DLACtex	reverse	0	1 / hr
enzyme_2OBUT_GLYCLTtex	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	2OBUT_GLYCLTtex	forward	234000	1 / hr
enzyme_2OBUT_GLYCLTtex_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	2OBUT_GLYCLTtex	reverse	0	1 / hr
enzyme_2OBUT_LLACtex	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	2OBUT_LLACtex	forward	234000	1 / hr
enzyme_2OBUT_LLACtex_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	2OBUT_LLACtex	reverse	0	1 / hr
enzyme_2OBUT_PPAtex	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	2OBUT_PPAtex	forward	234000	1 / hr
enzyme_2OBUT_PPAtex_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	2OBUT_PPAtex	reverse	0	1 / hr
enzyme_2OBUTt	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	2OBUTt	forward	234000	1 / hr
enzyme_2OBUTt_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	2OBUTt	reverse	0	1 / hr
enzyme_3MOBt2	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	3MOBt2	forward	234000	1 / hr
enzyme_3MOBt2_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	3MOBt2	reverse	0	1 / hr
enzyme_4MOPt2	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	4MOPt2	forward	234000	1 / hr
enzyme_4MOPt2_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	4MOPt2	reverse	0	1 / hr
enzyme_5OXPRO_ACACtex	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	5OXPRO_ACACtex	forward	234000	1 / hr
enzyme_5OXPRO_ACACtex_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	5OXPRO_ACACtex	reverse	0	1 / hr
enzyme_5OXPRO_ACtex	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	5OXPRO_ACtex	forward	234000	1 / hr
enzyme_5OXPRO_ACtex_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	5OXPRO_ACtex	reverse	234000	1 / hr
enzyme_5OXPRO_BUTtex	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	5OXPRO_BUTtex	forward	234000	1 / hr
enzyme_5OXPRO_BUTtex_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	5OXPRO_BUTtex	reverse	234000	1 / hr
enzyme_5OXPRO_DLACtex	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	5OXPRO_DLACtex	forward	234000	1 / hr
enzyme_5OXPRO_DLACtex_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	5OXPRO_DLACtex	reverse	0	1 / hr
enzyme_5OXPRO_GLYCLTtex	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	5OXPRO_GLYCLTtex	forward	234000	1 / hr
enzyme_5OXPRO_GLYCLTtex_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	5OXPRO_GLYCLTtex	reverse	0	1 / hr
enzyme_5OXPRO_PPAtex	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	5OXPRO_PPAtex	forward	234000	1 / hr
enzyme_5OXPRO_PPAtex_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	5OXPRO_PPAtex	reverse	0	1 / hr
enzyme_5OXPROt2	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	5OXPROt2	forward	234000	1 / hr
enzyme_5OXPROt2_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	5OXPROt2	reverse	0	1 / hr
enzyme_ACAC_ACtex	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	ACAC_ACtex	forward	234000	1 / hr
enzyme_ACAC_ACtex_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	ACAC_ACtex	reverse	234000	1 / hr
enzyme_ACAC_GLYCLTtex	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	ACAC_GLYCLTtex	forward	0	1 / hr
enzyme_ACAC_GLYCLTtex_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	ACAC_GLYCLTtex	reverse	0	1 / hr
enzyme_ACACt2	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	ACACt2	forward	234000	1 / hr
enzyme_ACACt2_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	ACACt2	reverse	0	1 / hr
enzyme_AC_GLYCLTtex	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	AC_GLYCLTtex	forward	234000	1 / hr
enzyme_AC_GLYCLTtex_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	AC_GLYCLTtex	reverse	0	1 / hr
enzyme_ACt2	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	ACt2	forward	234000	1 / hr
enzyme_ACt2_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	ACt2	reverse	0	1 / hr
enzyme_BUT_ACACtex	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	BUT_ACACtex	forward	234000	1 / hr
enzyme_BUT_ACACtex_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	BUT_ACACtex	reverse	0	1 / hr
enzyme_BUT_ACtex	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	BUT_ACtex	forward	234000	1 / hr
enzyme_BUT_ACtex_rev	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	BUT_ACtex	reverse	234000	1 / hr
enzyme_BUT_GLYCLTtex	pc	cplx_HETEROTETRAMER_SLC16A1_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A7_BSG_2_pc;cplx_HETEROTETRAMER_SLC16A1_EMB_pc;cplx_HETEROTETRAMER_SLC16A7_EMB_pc;cplx_HOMODIMER_SLC16A1_pc;cplx_HOMODIMER_SLC16A7_pc	234000;234000;234000;234000;234000;234000	BUT_GLYCLTtex	forward	234000	1 / hr
