enzyme	complex	complex_keff	compartment	reactions	direction
enzyme_L_LACt2	cplx_HETEROTETRAMER_SLC16A1_BSG	328323.8217407791	pc	L_LACt2	h_c + lac__L_c --> h_e + lac__L_e
enzyme_L_LACt2	cplx_HETEROTETRAMER_SLC16A1_EMB	314631.65941146784	pc	L_LACt2	h_c + lac__L_c --> h_e + lac__L_e
enzyme_L_LACt2	cplx_HETEROTETRAMER_SLC16A7_BSG	323859.90322865616	pc	L_LACt2	h_c + lac__L_c --> h_e + lac__L_e
enzyme_L_LACt2	cplx_HETEROTETRAMER_SLC16A7_EMB	310103.29815590964	pc	L_LACt2	h_c + lac__L_c --> h_e + lac__L_e
enzyme_L_LACt2	cplx_HOMODIMER_SLC16A1	212883.43219428844	pc	L_LACt2	h_c + lac__L_c --> h_e + lac__L_e
enzyme_L_LACt2	cplx_HOMODIMER_SLC16A7	207716.67414451134	pc	L_LACt2	h_c + lac__L_c --> h_e + lac__L_e
enzyme_L_LACt2_rev	cplx_HETEROTETRAMER_SLC16A1_BSG	328323.8217407791	pc	L_LACt2	h_c + lac__L_c <-- h_e + lac__L_e
enzyme_L_LACt2_rev	cplx_HETEROTETRAMER_SLC16A1_EMB	314631.65941146784	pc	L_LACt2	h_c + lac__L_c <-- h_e + lac__L_e
enzyme_L_LACt2_rev	cplx_HETEROTETRAMER_SLC16A7_BSG	323859.90322865616	pc	L_LACt2	h_c + lac__L_c <-- h_e + lac__L_e
enzyme_L_LACt2_rev	cplx_HETEROTETRAMER_SLC16A7_EMB	310103.29815590964	pc	L_LACt2	h_c + lac__L_c <-- h_e + lac__L_e
enzyme_L_LACt2_rev	cplx_HOMODIMER_SLC16A1	212883.43219428844	pc	L_LACt2	h_c + lac__L_c <-- h_e + lac__L_e
enzyme_L_LACt2_rev	cplx_HOMODIMER_SLC16A7	207716.67414451134	pc	L_LACt2	h_c + lac__L_c <-- h_e + lac__L_e
enzyme_METHBCYTBR	cplx_COMPLEX_HBA_CYB5A	96886.6871124383	pc	METHBCYTBR	2.0 focytb5_c + methb_c --> 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR	cplx_COMPLEX_HBA_CYB5B	117093.25281982543	pc	METHBCYTBR	2.0 focytb5_c + methb_c --> 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR	cplx_COMPLEX_HBB_CYB5A	98302.51072136693	pc	METHBCYTBR	2.0 focytb5_c + methb_c --> 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR	cplx_COMPLEX_HBB_CYB5B	118423.15700314738	pc	METHBCYTBR	2.0 focytb5_c + methb_c --> 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR	cplx_COMPLEX_HBD_CYB5A	98415.60896719272	pc	METHBCYTBR	2.0 focytb5_c + methb_c --> 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR	cplx_COMPLEX_HBD_CYB5B	118529.452978885	pc	METHBCYTBR	2.0 focytb5_c + methb_c --> 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR	cplx_COMPLEX_HBE1_CYB5A	98699.34101175176	pc	METHBCYTBR	2.0 focytb5_c + methb_c --> 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR	cplx_COMPLEX_HBE1_CYB5B	118796.15933094121	pc	METHBCYTBR	2.0 focytb5_c + methb_c --> 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR	cplx_COMPLEX_HBG1_CYB5A	98551.28424038479	pc	METHBCYTBR	2.0 focytb5_c + methb_c --> 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR	cplx_COMPLEX_HBG1_CYB5B	118656.97988751976	pc	METHBCYTBR	2.0 focytb5_c + methb_c --> 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR	cplx_COMPLEX_HBG2_CYB5A	98547.51239210022	pc	METHBCYTBR	2.0 focytb5_c + methb_c --> 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR	cplx_COMPLEX_HBG2_CYB5B	118653.43439472202	pc	METHBCYTBR	2.0 focytb5_c + methb_c --> 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR	cplx_COMPLEX_HBM_CYB5A	97569.73248893963	pc	METHBCYTBR	2.0 focytb5_c + methb_c --> 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR	cplx_COMPLEX_HBM_CYB5B	117734.66961462103	pc	METHBCYTBR	2.0 focytb5_c + methb_c --> 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR	cplx_COMPLEX_HBQ1_CYB5A	97363.75973009696	pc	METHBCYTBR	2.0 focytb5_c + methb_c --> 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR	cplx_COMPLEX_HBQ1_CYB5B	117541.21483603961	pc	METHBCYTBR	2.0 focytb5_c + methb_c --> 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR	cplx_COMPLEX_HBZ_CYB5A	97613.77211433608	pc	METHBCYTBR	2.0 focytb5_c + methb_c --> 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR	cplx_COMPLEX_HBZ_CYB5B	117776.0366535296	pc	METHBCYTBR	2.0 focytb5_c + methb_c --> 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR_rev	cplx_COMPLEX_HBA_CYB5A	0	pc	METHBCYTBR	2.0 focytb5_c + methb_c <-- 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR_rev	cplx_COMPLEX_HBA_CYB5B	0	pc	METHBCYTBR	2.0 focytb5_c + methb_c <-- 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR_rev	cplx_COMPLEX_HBB_CYB5A	0	pc	METHBCYTBR	2.0 focytb5_c + methb_c <-- 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR_rev	cplx_COMPLEX_HBB_CYB5B	0	pc	METHBCYTBR	2.0 focytb5_c + methb_c <-- 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR_rev	cplx_COMPLEX_HBD_CYB5A	0	pc	METHBCYTBR	2.0 focytb5_c + methb_c <-- 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR_rev	cplx_COMPLEX_HBD_CYB5B	0	pc	METHBCYTBR	2.0 focytb5_c + methb_c <-- 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR_rev	cplx_COMPLEX_HBE1_CYB5A	0	pc	METHBCYTBR	2.0 focytb5_c + methb_c <-- 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR_rev	cplx_COMPLEX_HBE1_CYB5B	0	pc	METHBCYTBR	2.0 focytb5_c + methb_c <-- 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR_rev	cplx_COMPLEX_HBG1_CYB5A	0	pc	METHBCYTBR	2.0 focytb5_c + methb_c <-- 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR_rev	cplx_COMPLEX_HBG1_CYB5B	0	pc	METHBCYTBR	2.0 focytb5_c + methb_c <-- 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR_rev	cplx_COMPLEX_HBG2_CYB5A	0	pc	METHBCYTBR	2.0 focytb5_c + methb_c <-- 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR_rev	cplx_COMPLEX_HBG2_CYB5B	0	pc	METHBCYTBR	2.0 focytb5_c + methb_c <-- 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR_rev	cplx_COMPLEX_HBM_CYB5A	0	pc	METHBCYTBR	2.0 focytb5_c + methb_c <-- 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR_rev	cplx_COMPLEX_HBM_CYB5B	0	pc	METHBCYTBR	2.0 focytb5_c + methb_c <-- 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR_rev	cplx_COMPLEX_HBQ1_CYB5A	0	pc	METHBCYTBR	2.0 focytb5_c + methb_c <-- 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR_rev	cplx_COMPLEX_HBQ1_CYB5B	0	pc	METHBCYTBR	2.0 focytb5_c + methb_c <-- 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR_rev	cplx_COMPLEX_HBZ_CYB5A	0	pc	METHBCYTBR	2.0 focytb5_c + methb_c <-- 2.0 ficytb5_c + hb_c
enzyme_METHBCYTBR_rev	cplx_COMPLEX_HBZ_CYB5B	0	pc	METHBCYTBR	2.0 focytb5_c + methb_c <-- 2.0 ficytb5_c + hb_c
enzyme_NAt	cplx_HOMODIMER_VDAC1	139726.1110965481	pc	NAt	na1_e --> na1_c
enzyme_NAt	cplx_HOMOHEPTAMER_PANX1	499363.9482316866	pc	NAt	na1_e --> na1_c
enzyme_NAt	cplx_HOMOTETRAMER_GRIA1	575135.910694861	pc	NAt	na1_e --> na1_c
enzyme_NAt	cplx_HOMOTRIMER_P2RX1	251771.87903497653	pc	NAt	na1_e --> na1_c
enzyme_NAt	cplx_HOMOTRIMER_P2RX2	279693.18400577107	pc	NAt	na1_e --> na1_c
enzyme_NAt	cplx_HOMOTRIMER_P2RX7	345477.9280787266	pc	NAt	na1_e --> na1_c
enzyme_NAt	cplx_HOMOTRIMER_PIEZO1	1010097.8917458627	pc	NAt	na1_e --> na1_c
enzyme_NAt	cplx_MONOMER_SCN4A	348254.9535107034	pc	NAt	na1_e --> na1_c
enzyme_NAt	cplx_MONOMER_SCN9A	371072.9016531814	pc	NAt	na1_e --> na1_c
enzyme_NAt_rev	cplx_HOMODIMER_VDAC1	0	pc	NAt	na1_e <-- na1_c
enzyme_NAt_rev	cplx_HOMOHEPTAMER_PANX1	0	pc	NAt	na1_e <-- na1_c
enzyme_NAt_rev	cplx_HOMOTETRAMER_GRIA1	0	pc	NAt	na1_e <-- na1_c
enzyme_NAt_rev	cplx_HOMOTRIMER_P2RX1	0	pc	NAt	na1_e <-- na1_c
enzyme_NAt_rev	cplx_HOMOTRIMER_P2RX2	0	pc	NAt	na1_e <-- na1_c
enzyme_NAt_rev	cplx_HOMOTRIMER_P2RX7	0	pc	NAt	na1_e <-- na1_c
enzyme_NAt_rev	cplx_HOMOTRIMER_PIEZO1	0	pc	NAt	na1_e <-- na1_c
enzyme_NAt_rev	cplx_MONOMER_SCN4A	0	pc	NAt	na1_e <-- na1_c
enzyme_NAt_rev	cplx_MONOMER_SCN9A	0	pc	NAt	na1_e <-- na1_c
enzyme_NH4t	cplx_HETEROTETRAMER_RH	311251.1488353594	pc	NH4t	nh4_c --> nh4_e
enzyme_NH4t	cplx_HETEROTRIMER_RH	250218.07917275972	pc	NH4t	nh4_c --> nh4_e
enzyme_NH4t	cplx_HOMODIMER_RHAG	183295.45584124594	pc	NH4t	nh4_c --> nh4_e
enzyme_NH4t	cplx_HOMOTETRAMER_AQP1	221986.1037441626	pc	NH4t	nh4_c --> nh4_e
enzyme_NH4t	cplx_HOMOTETRAMER_AQP3	239370.36481530007	pc	NH4t	nh4_c --> nh4_e
enzyme_NH4t_rev	cplx_HETEROTETRAMER_RH	311251.1488353594	pc	NH4t	nh4_c <-- nh4_e
enzyme_NH4t_rev	cplx_HETEROTRIMER_RH	250218.07917275972	pc	NH4t	nh4_c <-- nh4_e
enzyme_NH4t_rev	cplx_HOMODIMER_RHAG	183295.45584124594	pc	NH4t	nh4_c <-- nh4_e
enzyme_NH4t_rev	cplx_HOMOTETRAMER_AQP1	221986.1037441626	pc	NH4t	nh4_c <-- nh4_e
enzyme_NH4t_rev	cplx_HOMOTETRAMER_AQP3	239370.36481530007	pc	NH4t	nh4_c <-- nh4_e
enzyme_NTDAMP	cplx_HOMOTETRAMER_NT5C2	411488.8162016478	pc	NTDAMP	amp_c + h2o_c --> adn_c + pi_c
enzyme_NTDAMP_rev	cplx_HOMOTETRAMER_NT5C2	0	pc	NTDAMP	amp_c + h2o_c <-- adn_c + pi_c
enzyme_NTDIMP	cplx_HOMOTETRAMER_NT5C2	411488.8162016478	pc	NTDIMP	h2o_c + imp_c --> ins_c + pi_c
enzyme_NTDIMP_rev	cplx_HOMOTETRAMER_NT5C2	0	pc	NTDIMP	h2o_c + imp_c <-- ins_c + pi_c
enzyme_NaKt	cplx_HETERODIMER_ATP1_A1B1	269721.11650904146	pc	NaKt	atp_c + h2o_c + 2.0 k_e + 3.0 na1_c --> adp_c + h_c + 2.0 k_c + 3.0 na1_e + pi_c
enzyme_NaKt	cplx_HETERODIMER_ATP1_A1B2	267398.3712908108	pc	NaKt	atp_c + h2o_c + 2.0 k_e + 3.0 na1_c --> adp_c + h_c + 2.0 k_c + 3.0 na1_e + pi_c
enzyme_NaKt	cplx_HETERODIMER_ATP1_A1B3	264851.2024212254	pc	NaKt	atp_c + h2o_c + 2.0 k_e + 3.0 na1_c --> adp_c + h_c + 2.0 k_c + 3.0 na1_e + pi_c
enzyme_NaKt	cplx_HETERODIMER_ATP1_A3B1	268146.3311156127	pc	NaKt	atp_c + h2o_c + 2.0 k_e + 3.0 na1_c --> adp_c + h_c + 2.0 k_c + 3.0 na1_e + pi_c
enzyme_NaKt	cplx_HETERODIMER_ATP1_A3B2	265819.02135941596	pc	NaKt	atp_c + h2o_c + 2.0 k_e + 3.0 na1_c --> adp_c + h_c + 2.0 k_c + 3.0 na1_e + pi_c
enzyme_NaKt	cplx_HETERODIMER_ATP1_A3B3	263266.7854515881	pc	NaKt	atp_c + h2o_c + 2.0 k_e + 3.0 na1_c --> adp_c + h_c + 2.0 k_c + 3.0 na1_e + pi_c
enzyme_NaKt	cplx_HETERODIMER_ATP1_A4B1	271478.3470902606	pc	NaKt	atp_c + h2o_c + 2.0 k_e + 3.0 na1_c --> adp_c + h_c + 2.0 k_c + 3.0 na1_e + pi_c
enzyme_NaKt	cplx_HETERODIMER_ATP1_A4B2	269160.6531659468	pc	NaKt	atp_c + h2o_c + 2.0 k_e + 3.0 na1_c --> adp_c + h_c + 2.0 k_c + 3.0 na1_e + pi_c
enzyme_NaKt	cplx_HETERODIMER_ATP1_A4B3	266619.0909673228	pc	NaKt	atp_c + h2o_c + 2.0 k_e + 3.0 na1_c --> adp_c + h_c + 2.0 k_c + 3.0 na1_e + pi_c
enzyme_NaKt_rev	cplx_HETERODIMER_ATP1_A1B1	0	pc	NaKt	atp_c + h2o_c + 2.0 k_e + 3.0 na1_c <-- adp_c + h_c + 2.0 k_c + 3.0 na1_e + pi_c
enzyme_NaKt_rev	cplx_HETERODIMER_ATP1_A1B2	0	pc	NaKt	atp_c + h2o_c + 2.0 k_e + 3.0 na1_c <-- adp_c + h_c + 2.0 k_c + 3.0 na1_e + pi_c
enzyme_NaKt_rev	cplx_HETERODIMER_ATP1_A1B3	0	pc	NaKt	atp_c + h2o_c + 2.0 k_e + 3.0 na1_c <-- adp_c + h_c + 2.0 k_c + 3.0 na1_e + pi_c
enzyme_NaKt_rev	cplx_HETERODIMER_ATP1_A3B1	0	pc	NaKt	atp_c + h2o_c + 2.0 k_e + 3.0 na1_c <-- adp_c + h_c + 2.0 k_c + 3.0 na1_e + pi_c
enzyme_NaKt_rev	cplx_HETERODIMER_ATP1_A3B2	0	pc	NaKt	atp_c + h2o_c + 2.0 k_e + 3.0 na1_c <-- adp_c + h_c + 2.0 k_c + 3.0 na1_e + pi_c
enzyme_NaKt_rev	cplx_HETERODIMER_ATP1_A3B3	0	pc	NaKt	atp_c + h2o_c + 2.0 k_e + 3.0 na1_c <-- adp_c + h_c + 2.0 k_c + 3.0 na1_e + pi_c
enzyme_NaKt_rev	cplx_HETERODIMER_ATP1_A4B1	0	pc	NaKt	atp_c + h2o_c + 2.0 k_e + 3.0 na1_c <-- adp_c + h_c + 2.0 k_c + 3.0 na1_e + pi_c
enzyme_NaKt_rev	cplx_HETERODIMER_ATP1_A4B2	0	pc	NaKt	atp_c + h2o_c + 2.0 k_e + 3.0 na1_c <-- adp_c + h_c + 2.0 k_c + 3.0 na1_e + pi_c
enzyme_NaKt_rev	cplx_HETERODIMER_ATP1_A4B3	0	pc	NaKt	atp_c + h2o_c + 2.0 k_e + 3.0 na1_c <-- adp_c + h_c + 2.0 k_c + 3.0 na1_e + pi_c
enzyme_O2t	cplx_HOMOTETRAMER_AQP1	221986.1037441626	pc	O2t	o2_c --> o2_e
enzyme_O2t_rev	cplx_HOMOTETRAMER_AQP1	221986.1037441626	pc	O2t	o2_c <-- o2_e
enzyme_OXYHBAOX	cplx_MONOMER_HBA	49091.5323333534	pc	OXYHBAOX	oxyhb_c --> methb_c + o2s_c
enzyme_OXYHBAOX	cplx_MONOMER_HBB	50861.235107600136	pc	OXYHBAOX	oxyhb_c --> methb_c + o2s_c
enzyme_OXYHBAOX	cplx_MONOMER_HBD	51002.076859460656	pc	OXYHBAOX	oxyhb_c --> methb_c + o2s_c
enzyme_OXYHBAOX	cplx_MONOMER_HBE1	51355.077639905314	pc	OXYHBAOX	oxyhb_c --> methb_c + o2s_c
enzyme_OXYHBAOX	cplx_MONOMER_HBG1	51170.93412625391	pc	OXYHBAOX	oxyhb_c --> methb_c + o2s_c
enzyme_OXYHBAOX	cplx_MONOMER_HBG2	51166.241264815486	pc	OXYHBAOX	oxyhb_c --> methb_c + o2s_c
enzyme_OXYHBAOX	cplx_MONOMER_HBM	49946.84220450603	pc	OXYHBAOX	oxyhb_c --> methb_c + o2s_c
enzyme_OXYHBAOX	cplx_MONOMER_HBQ1	49689.229962569	pc	OXYHBAOX	oxyhb_c --> methb_c + o2s_c
enzyme_OXYHBAOX	cplx_MONOMER_HBZ	50001.88902370881	pc	OXYHBAOX	oxyhb_c --> methb_c + o2s_c
enzyme_OXYHBAOX_rev	cplx_MONOMER_HBA	0	pc	OXYHBAOX	oxyhb_c <-- methb_c + o2s_c
enzyme_OXYHBAOX_rev	cplx_MONOMER_HBB	0	pc	OXYHBAOX	oxyhb_c <-- methb_c + o2s_c
enzyme_OXYHBAOX_rev	cplx_MONOMER_HBD	0	pc	OXYHBAOX	oxyhb_c <-- methb_c + o2s_c
enzyme_OXYHBAOX_rev	cplx_MONOMER_HBE1	0	pc	OXYHBAOX	oxyhb_c <-- methb_c + o2s_c
enzyme_OXYHBAOX_rev	cplx_MONOMER_HBG1	0	pc	OXYHBAOX	oxyhb_c <-- methb_c + o2s_c
enzyme_OXYHBAOX_rev	cplx_MONOMER_HBG2	0	pc	OXYHBAOX	oxyhb_c <-- methb_c + o2s_c
enzyme_OXYHBAOX_rev	cplx_MONOMER_HBM	0	pc	OXYHBAOX	oxyhb_c <-- methb_c + o2s_c
enzyme_OXYHBAOX_rev	cplx_MONOMER_HBQ1	0	pc	OXYHBAOX	oxyhb_c <-- methb_c + o2s_c
enzyme_OXYHBAOX_rev	cplx_MONOMER_HBZ	0	pc	OXYHBAOX	oxyhb_c <-- methb_c + o2s_c
enzyme_PFK	cplx_HETEROTETRAMER_PFKL_PFKM_M1L3	503722.28798851237	pc	PFK	atp_c + f6p_c --> adp_c + fdp_c + h_c
enzyme_PFK	cplx_HETEROTETRAMER_PFKL_PFKM_M2L2	503908.95097942994	pc	PFK	atp_c + f6p_c --> adp_c + fdp_c + h_c
enzyme_PFK	cplx_HETEROTETRAMER_PFKL_PFKM_M3L1	504095.5909246686	pc	PFK	atp_c + f6p_c --> adp_c + fdp_c + h_c
enzyme_PFK	cplx_HETEROTETRAMER_PFKL_PFKP_P1L3	504178.0466950821	pc	PFK	atp_c + f6p_c --> adp_c + fdp_c + h_c
enzyme_PFK	cplx_HETEROTETRAMER_PFKL_PFKP_P2L2	504820.21869156207	pc	PFK	atp_c + f6p_c --> adp_c + fdp_c + h_c
enzyme_PFK	cplx_HETEROTETRAMER_PFKL_PFKP_P3L1	505462.1185051654	pc	PFK	atp_c + f6p_c --> adp_c + fdp_c + h_c
enzyme_PFK	cplx_HOMOTETRAMER_PFKL	503535.6019376808	pc	PFK	atp_c + f6p_c --> adp_c + fdp_c + h_c
enzyme_PFK	cplx_HOMOTETRAMER_PFKM	504282.2078384477	pc	PFK	atp_c + f6p_c --> adp_c + fdp_c + h_c
enzyme_PFK	cplx_HOMOTETRAMER_PFKP	506103.7467117362	pc	PFK	atp_c + f6p_c --> adp_c + fdp_c + h_c
enzyme_PFK_rev	cplx_HETEROTETRAMER_PFKL_PFKM_M1L3	0	pc	PFK	atp_c + f6p_c <-- adp_c + fdp_c + h_c
enzyme_PFK_rev	cplx_HETEROTETRAMER_PFKL_PFKM_M2L2	0	pc	PFK	atp_c + f6p_c <-- adp_c + fdp_c + h_c
enzyme_PFK_rev	cplx_HETEROTETRAMER_PFKL_PFKM_M3L1	0	pc	PFK	atp_c + f6p_c <-- adp_c + fdp_c + h_c
enzyme_PFK_rev	cplx_HETEROTETRAMER_PFKL_PFKP_P1L3	0	pc	PFK	atp_c + f6p_c <-- adp_c + fdp_c + h_c
enzyme_PFK_rev	cplx_HETEROTETRAMER_PFKL_PFKP_P2L2	0	pc	PFK	atp_c + f6p_c <-- adp_c + fdp_c + h_c
enzyme_PFK_rev	cplx_HETEROTETRAMER_PFKL_PFKP_P3L1	0	pc	PFK	atp_c + f6p_c <-- adp_c + fdp_c + h_c
enzyme_PFK_rev	cplx_HOMOTETRAMER_PFKL	0	pc	PFK	atp_c + f6p_c <-- adp_c + fdp_c + h_c
enzyme_PFK_rev	cplx_HOMOTETRAMER_PFKM	0	pc	PFK	atp_c + f6p_c <-- adp_c + fdp_c + h_c
enzyme_PFK_rev	cplx_HOMOTETRAMER_PFKP	0	pc	PFK	atp_c + f6p_c <-- adp_c + fdp_c + h_c
enzyme_PGI	cplx_HOMODIMER_GPI	239553.91002602482	pc	PGI	g6p_c --> f6p_c
enzyme_PGI_rev	cplx_HOMODIMER_GPI	239553.91002602482	pc	PGI	g6p_c <-- f6p_c
enzyme_PGK	cplx_MONOMER_PGK1	109769.28805844838	pc	PGK	13dpg_c + adp_c --> 3pg_c + atp_c
enzyme_PGK	cplx_MONOMER_PGK2	110109.47775104124	pc	PGK	13dpg_c + adp_c --> 3pg_c + atp_c
enzyme_PGK_rev	cplx_MONOMER_PGK1	109769.28805844838	pc	PGK	13dpg_c + adp_c <-- 3pg_c + atp_c
enzyme_PGK_rev	cplx_MONOMER_PGK2	110109.47775104124	pc	PGK	13dpg_c + adp_c <-- 3pg_c + atp_c
enzyme_PGL	cplx_MONOMER_PGLS	76444.1760085807	pc	PGL	6pgl_c + h2o_c --> 6pgc_c + h_c
enzyme_PGL_rev	cplx_MONOMER_PGLS	76444.1760085807	pc	PGL	6pgl_c + h2o_c <-- 6pgc_c + h_c
enzyme_PGM	cplx_HOMODIMER_BPGM	137080.6683256151	pc	PGM	3pg_c --> 2pg_c
enzyme_PGM	cplx_HOMODIMER_PGAM1	132953.5323308509	pc	PGM	3pg_c --> 2pg_c
enzyme_PGM_rev	cplx_HOMODIMER_BPGM	137080.6683256151	pc	PGM	3pg_c <-- 2pg_c
enzyme_PGM_rev	cplx_HOMODIMER_PGAM1	132953.5323308509	pc	PGM	3pg_c <-- 2pg_c
enzyme_PPA	cplx_HOMODIMER_LHPP	134192.4287760058	pc	PPA	h2o_c + ppi_c --> h_c + 2.0 pi_c
enzyme_PPA	cplx_HOMODIMER_PPA1	146067.91181661797	pc	PPA	h2o_c + ppi_c --> h_c + 2.0 pi_c
enzyme_PPA	cplx_HOMODIMER_PPA2	163408.9894374357	pc	PPA	h2o_c + ppi_c --> h_c + 2.0 pi_c
enzyme_PPA	cplx_HOMODIMER_PRUNE1	201615.40974593218	pc	PPA	h2o_c + ppi_c --> h_c + 2.0 pi_c
enzyme_PPA_rev	cplx_HOMODIMER_LHPP	0	pc	PPA	h2o_c + ppi_c <-- h_c + 2.0 pi_c
enzyme_PPA_rev	cplx_HOMODIMER_PPA1	0	pc	PPA	h2o_c + ppi_c <-- h_c + 2.0 pi_c
enzyme_PPA_rev	cplx_HOMODIMER_PPA2	0	pc	PPA	h2o_c + ppi_c <-- h_c + 2.0 pi_c
enzyme_PPA_rev	cplx_HOMODIMER_PRUNE1	0	pc	PPA	h2o_c + ppi_c <-- h_c + 2.0 pi_c
enzyme_PPM	cplx_MONOMER_PGM2	151029.66843877386	pc	PPM	r1p_c --> r5p_c
enzyme_PPM_rev	cplx_MONOMER_PGM2	151029.66843877386	pc	PPM	r1p_c <-- r5p_c
enzyme_PRPPS	cplx_HOMODIMER_PRPS1	153323.5292514708	pc	PRPPS	atp_c + r5p_c --> amp_c + h_c + prpp_c
enzyme_PRPPS	cplx_HOMODIMER_PRPS1L1	153330.34650106952	pc	PRPPS	atp_c + r5p_c --> amp_c + h_c + prpp_c
enzyme_PRPPS	cplx_HOMODIMER_PRPS2	153101.82606470282	pc	PRPPS	atp_c + r5p_c --> amp_c + h_c + prpp_c
enzyme_PRPPS_rev	cplx_HOMODIMER_PRPS1	0	pc	PRPPS	atp_c + r5p_c <-- amp_c + h_c + prpp_c
enzyme_PRPPS_rev	cplx_HOMODIMER_PRPS1L1	0	pc	PRPPS	atp_c + r5p_c <-- amp_c + h_c + prpp_c
enzyme_PRPPS_rev	cplx_HOMODIMER_PRPS2	0	pc	PRPPS	atp_c + r5p_c <-- amp_c + h_c + prpp_c
enzyme_PUNP5	cplx_HOMOTRIMER_PNP	195537.8357489062	pc	PUNP5	ins_c + pi_c --> hxan_c + r1p_c
enzyme_PUNP5_rev	cplx_HOMOTRIMER_PNP	195537.8357489062	pc	PUNP5	ins_c + pi_c <-- hxan_c + r1p_c
enzyme_PYK	cplx_HOMOTETRAMER_PKLR	396552.4485449159	pc	PYK	adp_c + h_c + pep_c --> atp_c + pyr_c
enzyme_PYK	cplx_HOMOTETRAMER_PKM	377679.14060840063	pc	PYK	adp_c + h_c + pep_c --> atp_c + pyr_c
enzyme_PYK_rev	cplx_HOMOTETRAMER_PKLR	0	pc	PYK	adp_c + h_c + pep_c <-- atp_c + pyr_c
enzyme_PYK_rev	cplx_HOMOTETRAMER_PKM	0	pc	PYK	adp_c + h_c + pep_c <-- atp_c + pyr_c
enzyme_PYRt2	cplx_HETEROTETRAMER_SLC16A1_BSG	328323.8217407791	pc	PYRt2	h_c + pyr_c --> h_e + pyr_e
enzyme_PYRt2	cplx_HETEROTETRAMER_SLC16A1_EMB	314631.65941146784	pc	PYRt2	h_c + pyr_c --> h_e + pyr_e
enzyme_PYRt2	cplx_HETEROTETRAMER_SLC16A7_BSG	323859.90322865616	pc	PYRt2	h_c + pyr_c --> h_e + pyr_e
enzyme_PYRt2	cplx_HETEROTETRAMER_SLC16A7_EMB	310103.29815590964	pc	PYRt2	h_c + pyr_c --> h_e + pyr_e
enzyme_PYRt2	cplx_HOMODIMER_SLC16A1	212883.43219428844	pc	PYRt2	h_c + pyr_c --> h_e + pyr_e
enzyme_PYRt2	cplx_HOMODIMER_SLC16A7	207716.67414451134	pc	PYRt2	h_c + pyr_c --> h_e + pyr_e
enzyme_PYRt2_rev	cplx_HETEROTETRAMER_SLC16A1_BSG	328323.8217407791	pc	PYRt2	h_c + pyr_c <-- h_e + pyr_e
enzyme_PYRt2_rev	cplx_HETEROTETRAMER_SLC16A1_EMB	314631.65941146784	pc	PYRt2	h_c + pyr_c <-- h_e + pyr_e
enzyme_PYRt2_rev	cplx_HETEROTETRAMER_SLC16A7_BSG	323859.90322865616	pc	PYRt2	h_c + pyr_c <-- h_e + pyr_e
enzyme_PYRt2_rev	cplx_HETEROTETRAMER_SLC16A7_EMB	310103.29815590964	pc	PYRt2	h_c + pyr_c <-- h_e + pyr_e
enzyme_PYRt2_rev	cplx_HOMODIMER_SLC16A1	212883.43219428844	pc	PYRt2	h_c + pyr_c <-- h_e + pyr_e
enzyme_PYRt2_rev	cplx_HOMODIMER_SLC16A7	207716.67414451134	pc	PYRt2	h_c + pyr_c <-- h_e + pyr_e
enzyme_RPE	cplx_HOMODIMER_RPE	119269.59042007285	pc	RPE	ru5p__D_c --> xu5p__D_c
