#	PubMed ID	Article/Section Title	Abstract	Language	Start Page	End Page	Journal	Volume	Issue	Year	Month	Day	Mesh IDs	Mesh terms	Authors	Reference type	Editors	Book	Publisher	IBSN	DOI	Keywords	RBC Keywords	RBC Specific
458	2039446	Carnitine palmitoyltransferase in human erythrocyte membrane. Properties and malonyl-CoA sensitivity.	Carnitine palmitoyltransferase located in the erythrocyte plasma membrane is sensitive to inhibition by malonyl-CoA and 2-bromopalmitoyl-CoA plus carnitine. Although this inhibition and other properties suggest similarities to the intracellular enzymes in other tissues, no cross-reaction was observed with antisera to the peroxisomal or to the mitochondrial inner-membrane enzyme. The activity was solubilized by and was stable in Triton X-100, which destroys the enzymes found in microsomes and in the mitochondrial outer membrane. The substrate specificity is broader than for the intracellular enzymes, the activities with stearoyl-CoA (114%) and arachidonoyl-CoA (97%) being equal to that with palmitoyl-CoA, and the activities with linoleoyl-CoA (44%) and erucoyl-CoA (46%) about half that with palmitoyl-CoA. The function of this carnitine palmitoyltransferase is probably to buffer the acyl-CoA present in the erythrocyte for turnover of the fatty acyl groups of the membrane lipids.	eng	685	688	The Biochemical journal	275 ( Pt 3)	Pt 3	1991	May	01	D000818;D002334/Q000037;D002334/Q000097;D002417;D004795;D004910/Q000201;D006801;D007425/Q000201;D008316/Q000494;D008830/Q000201;D008928/Q000201;D017830;D011092;D012995;D013379	Animals;Carnitine O-Palmitoyltransferase/antagonists & inhibitors;Carnitine O-Palmitoyltransferase/blood;Cattle;Enzyme Stability;Erythrocyte Membrane/enzymology;Humans;Intracellular Membranes/enzymology;Malonyl Coenzyme A/pharmacology;Microbodies/enzymology;Mitochondria/enzymology;Octoxynol;Polyethylene Glycols;Solubility;Substrate Specificity	Ramsay RR;Mancinelli G;Arduini A	Journal, Articles							Erythrocyte;erythrocyte	True
459	2036445	Palmitate binding to and efflux kinetics from human erythrocyte ghost.	At 0 degrees C, pH 7.3, palmitate (PA) binds to human erythrocyte ghosts suspended in 0.2% bovine serum albumin (BSA) solution with molar ratios of PA to BSA, v, between 0.2 and 1.3. The binding depends on the water phase PA concentration, measured in equilibrium experiments, using BSA-filled ghosts as semipermeable bags. The saturable binding has a capacity of 19.4 +/- 7.5 nmol g-1 packed ghosts (7.2 x 10(9) cells) and Kd = 13.5 +/- 5 nM. PA exchange efflux kinetics to 0.2% BSA is recorded from ghosts without and with 0.2% BSA with a resolution time of about 1 s. Data are analyzed in terms of compartmental models. Using BSA-free ghosts the kinetics is essentially monoexponential. The rate constant is 0.0287 +/- 0.0022 s-1. Using ghosts with BSA, the kinetics is biexponential with widely different rate constants. Extrapolated zero-time values reflect, according to additional investigations, 'instantaneous' release of PA from the outer surface of the ghosts. Analyses of the biexponential curve up to about 55% tracer efflux assign unequivocally values to three model parameters. (1) k1, the dissociation rate constant of the PA-BSA complex is (1.47 +/- 0.03) x 10(-3) s-1 and (2.56 +/- 0.08) x 10(-3) s-1 and (4.08 +/- 0.13) x 10(-3) s-1 at v = 0.2, 0.6 and 1.4, respectively. (2) k3*, the overall rate constant of PA transport from the inside of the ghost membrane to the medium is 0.0269 +/- 0.0020 s-1 independent of v. (3) Qkin, the ratio of PA on the inside of the membrane to PA on BSA within the ghosts is v dependent and smaller than a corresponding ratio Qeq measured in equilibrium by a value corresponding to PA on the outer surface. This fraction is released with a rate constant, k5, which is of the order of 1 s-1. The data suggest a maximum PA transport capacity, Jmax, of 2 pmol min-1 cm-2, 0 degrees C, pH 7.3.	eng	297	307	Biochimica et biophysica acta	1064	2	1991	May	07	D017878;D012856/Q000031;D012856/Q000494;D001692;D004910/Q000187;D004910/Q000378;D006801;D010168/Q000493;D012710/Q000494	4,4'-Diisothiocyanostilbene-2,2'-Disulfonic Acid;4-Acetamido-4'-isothiocyanatostilbene-2,2'-disulfonic Acid/analogs & derivatives;4-Acetamido-4'-isothiocyanatostilbene-2,2'-disulfonic Acid/pharmacology;Biological Transport;Erythrocyte Membrane/drug effects;Erythrocyte Membrane/metabolism;Humans;Palmitates/pharmacokinetics;Serum Albumin, Bovine/pharmacology	Bojesen IN;Bojesen E	Journal, Articles							Erythrocyte;erythrocyte	True
460	1851158	Nucleoside diphosphate kinase from human erythrocytes. Structural characterization of the two polypeptide chains responsible for heterogeneity of the hexameric enzyme.	Human erythrocyte nucleoside-diphosphate kinase (NDP kinase) is a hexameric enzyme consisting of two kinds of polypeptide chains, A and B. By random association (A6, A5B...AB5, B6) these polypeptides form isoenzymes differing in their isoelectric point. Chains A and B of NDP kinase were purified by ion-exchange chromatography under denaturing conditions. Upon mixing and renaturation, the isozymic pattern of NDP kinase obtained by conventional methods was restored. Antibodies raised against purified chains showed significant cross-reactivity, both in immunoblot experiments and activity inhibition studies. Sequence determination showed that both chains consisted of 152 amino acid residues corresponding to Mr or 17,143 (chain A) and 17,294 (chain B), respectively. There was high homology between the two sequences (88% identity). The phosphorylation site on the enzyme is located at His-118. Chain A was identical with human Nm23 protein, which has been reported as a potential suppressor protein in tumor metastasis and chain B was identical with Nm23-H2 protein.	eng	8784	8789	The Journal of biological chemistry	266	14	1991	May	15	D000595;D015153;D004912/Q000201;D006801;D046911;D008969;D009701/Q000097;D009701/Q000737;D009701/Q000276;D010449;D010766;D013045;D013329	Amino Acid Sequence;Blotting, Western;Erythrocytes/enzymology;Humans;Macromolecular Substances;Molecular Sequence Data;Nucleoside-Diphosphate Kinase/blood;Nucleoside-Diphosphate Kinase/chemistry;Nucleoside-Diphosphate Kinase/immunology;Peptide Mapping;Phosphorylation;Species Specificity;Structure-Activity Relationship	Gilles AM;Presecan E;Vonica A;Lascu I	Journal, Articles							Erythrocyte;erythrocyte	True
461	1659210	Glycine transport by human red blood cells and ghosts: evidence for glycine anion and proton cotransport by band 3.	Stilbene-sensitive glycine transport was investigated in human red blood cells and ghosts. We have found that this component of glycine transport was inhibited by the stilbene derivatives 4,4'-dinitrostilbene-2,2'-disulfonic acid (DNDS) and 4,4'-diisothiocyanostilbene-2,2'-disulfonic acid (DIDS); the apparent constant for inhibition by DNDS was 4 microM in the presence of 150 mM chloride. DNDS-sensitive glycine influx was modulated by pH such that as pH was increased from 5.9 to 9.2, transport increased from 2.5 to 140 mumol.kg Hb-1.h-1 at 37 degrees C and 100 microM glycine. The increased transport was correlated with an increase in the amount of glycine present as the anion over this pH range (0.03-40 microM glycine anion), but, in addition, pH had a direct effect on transport. Glycine influx was studied as a function of glycine anion concentration with anion varied by changing pH at a constant total glycine concentration and by changing total glycine at a constant pH. A comparison of these data demonstrated that the stilbene-sensitive glycine anion flux is stimulated by protons with half-maximal stimulation below pH 6.5 and suggests that the glycine anion and a proton are cotransported. Inorganic anions transported by band 3, including Cl, NO3, and SO4, inhibited glycine transport. Glycine flux into resealed ghosts was inhibited by Cl with an inhibition constant of 25 mM. The similarities between the kinetic constants for transport inhibition by Cl and DNDS and the kinetic constants for Cl and DNDS binding to band 3 suggest that the DNDS-sensitive glycine anion and proton cotransport is via band 3.	eng	C814	C821	The American journal of physiology	261	5 Pt 1	1991	Nov		D017878;D012856/Q000031;D012856/Q000494;D027321;D000838;D001692/Q000187;D002352/Q000378;D002712/Q000494;D004910/Q000378;D004912/Q000378;D005998/Q000097;D006801;D006863;D009994;D011522;D012964/Q000494;D013267/Q000494	4,4'-Diisothiocyanostilbene-2,2'-Disulfonic Acid;4-Acetamido-4'-isothiocyanatostilbene-2,2'-disulfonic Acid/analogs & derivatives;4-Acetamido-4'-isothiocyanatostilbene-2,2'-disulfonic Acid/pharmacology;Anion Transport Proteins;Anions;Biological Transport/drug effects;Carrier Proteins/metabolism;Chlorides/pharmacology;Erythrocyte Membrane/metabolism;Erythrocytes/metabolism;Glycine/blood;Humans;Hydrogen-Ion Concentration;Osmolar Concentration;Protons;Sodium/pharmacology;Stilbenes/pharmacology	King PA;Gunn RB	Journal, Articles							Erythrocyte;red blood cell	True
462	1326679	Thiamine transport by erythrocytes and ghosts in thiamine-responsive megaloblastic anaemia.	A 9-year study of thiamine metabolism and cellular transport was performed in two patients with thiamine-responsive megaloblastic anaemia associated with diabetes mellitus and sensorineural deafness, in their relatives, and in age-matched controls from the same area. The ratios between the content of thiamine and that of its phosphoesters in erythrocytes were within the normal range, whereas the absolute values of thiamine and thiamine compounds were reduced by about 40% as compared to controls. Thiamine pyrophosphokinase activity was about 30% lower than in controls. Thiamine treatment restored the levels of thiamine and thiamine compounds to normal values, whereas kinase was unaffected. Both the saturable (specific, predominant at low, less than 2 mumol/L, physiological concentrations of thiamine) and the non-saturable component of thiamine transport were investigated. Erythrocytes and ghosts from patients exhibited no saturable component, this abnormality being specific for the patients and not shared by their parents. It is concluded that the cells from thiamine-responsive megaloblastic anaemia patients contain low levels of thiamine compounds, probably due to their inability to take up and retain physiological concentrations of thiamine, as a result of the lack of the saturable, specific component of transport and reduced thiamine pyrophosphokinase.	eng	231	242	Journal of inherited metabolic disease	15	2	1992			D000749/Q000097;D000749/Q000188;D001692;D002675;D004910/Q000378;D004912/Q000378;D005260;D006801;D007700;D008297;D013836/Q000097;D013831/Q000097;D013831/Q000627	Anemia, Megaloblastic/blood;Anemia, Megaloblastic/drug therapy;Biological Transport;Child, Preschool;Erythrocyte Membrane/metabolism;Erythrocytes/metabolism;Female;Humans;Kinetics;Male;Thiamin Pyrophosphokinase/blood;Thiamine/blood;Thiamine/therapeutic use	Rindi G;Casirola D;Poggi V;De Vizia B;Patrini C;Laforenza U	Journal, Articles							Erythrocyte;erythrocyte	True
463	1322411	Purification and characterization of vitamin B6-phosphate phosphatase from human erythrocytes.	Human erythrocytes rapidly convert vitamin B6 to pyridoxal-P and contain soluble phosphatase activity which dephosphorylates pyridoxal-P at a pH optimum of 6-6.5. This phosphatase was purified 51,000-fold with a yield of 39% by ammonium sulfate precipitation and chromatography on DEAE-Sepharose, Sephacryl S-200, hydroxylapatite, and reactive yellow 86-agarose. Sephacryl S-200 chromatography and sodium dodecyl sulfate-polyacrylamide gel electrophoresis revealed that the enzyme was a dimer with a molecular mass of approximately 64 kDa. The phosphatase required Mg2+ for activity. It specifically catalyzed the removal of phosphate from pyridoxal-P, pyridoxine-P, pyridoxamine-P, 4-pyridoxic acid-P, and 4-deoxypyridoxine-P at pH 7.4. Nucleotide phosphates, phosphoamino acids, and other phosphorylated compounds were not hydrolyzed significantly nor were they effective inhibitors of the enzyme. The phosphatase showed Michaelis-Menten kinetics with its substrates. It had a Km of 1.5 microM and a Vmax of 3.2 mumol/min/mg with pyridoxal-P. The Vmax/Km was greatest with pyridoxal-P greater than 4-pyridoxic acid-P greater than pyridoxine-P greater than pyridoxamine-P. The phosphatase was competitively inhibited by the product, inorganic phosphate, with a Ki of 0.8 mM, and weakly inhibited by pyridoxal. It was also inhibited by Zn2+, fluoride, molybdate, and EDTA, but was not inhibited by levamisole, L-phenylalanine, or L(+)-tartrate. These properties of the purified enzyme suggest that it is a unique acid phosphatase that specifically dephosphorylates vitamin B6-phosphates.	eng	15978	15983	The Journal of biological chemistry	267	22	1992	Aug	05	D002845;D002846;D002850;D002852;D017886;D004591;D004912/Q000201;D006801;D006882;D007700;D008970;D010744/Q000097;D010744/Q000302;D011730/Q000031;D011730/Q000494;D013379	Chromatography;Chromatography, Affinity;Chromatography, Gel;Chromatography, Ion Exchange;Durapatite;Electrophoresis, Polyacrylamide Gel;Erythrocytes/enzymology;Humans;Hydroxyapatites;Kinetics;Molecular Weight;Phosphoric Monoester Hydrolases/blood;Phosphoric Monoester Hydrolases/isolation & purification;Pyridoxal/analogs & derivatives;Pyridoxal/pharmacology;Substrate Specificity	Fonda ML	Journal, Articles							Erythrocyte;erythrocyte	True
464	1463467	Possible multifunction of glucose transporter. Transport of nicotinamide by reconstituted liposomes.	A kinetic study of the uptake of nicotinamide by reconstituted liposomes containing the human erythrocyte glucose transporter, compared with that of D-glucose, demonstrated that the Km and Vmax. values were almost the same for each compound, and that the uptake of D-glucose was competitively inhibited by nicotinamide. At 20 mM concentration, 2-deoxy-D-glucose, 3-O-methyl-D-glucose and 4,6-O-ethylidene-D-glucose all caused 50% inhibition of nicotinamide uptake, but L-glucose and nicotinic acid were not inhibitory. Similar results were obtained for the uptake of D-glucose. Cytochalasin B binding to the liposomes was inhibited in a dose-dependent manner by either nicotinamide or D-glucose. Antibody for glucose transporter detected in band 4.5 by SDS/PAGE inhibited the uptake of D-glucose and nicotinamide. A possible uptake of nicotinamide by nucleoside transporter was excluded. In human erythrocytes, cytochalasin B binding was inhibited dose-dependently by either nicotinamide or D-glucose, and cytochalasin B depressed the uptake of both nicotinamide and 2-deoxy-D-glucose. These findings were well reproduced in the reconstituted liposomes. The very close similarities between uptake of nicotinamide and D-glucose suggest that the glucose transporter plays a direct role in transport of nicotinamide, which is structurally quite different from monosaccharides, and thus that the transporter is probably multifunctional.	eng	669	674	The Biochemical journal	288 ( Pt 2)	Pt 2	1992	Dec	01	D001692/Q000187;D003571/Q000378;D004912/Q000737;D004912/Q000378;D005947/Q000378;D006801;D066298;D007700;D008081;D009004/Q000378;D009536/Q000378;D013868/Q000031;D013868/Q000494	Biological Transport/drug effects;Cytochalasin B/metabolism;Erythrocytes/chemistry;Erythrocytes/metabolism;Glucose/metabolism;Humans;In Vitro Techniques;Kinetics;Liposomes;Monosaccharide Transport Proteins/metabolism;Niacinamide/metabolism;Thioinosine/analogs & derivatives;Thioinosine/pharmacology	Sofue M;Yoshimura Y;Nishida M;Kawada J	Journal, Articles							Erythrocyte;erythrocyte	True
465	1463749	High control coefficient of transketolase in the nonoxidative pentose phosphate pathway of human erythrocytes: NMR, antibody, and computer simulation studies.	"The degree of control exerted by transketolase over metabolite flux in the nonoxidative pentose phosphate pathway in human erythrocytes was investigated using transketolase antiserum to modulate the activity of that enzyme. 31P NMR enabled the simultaneous measurement of the levels of pentose phosphate pathway metabolites following incubation of hemolysates with ribose 5-phosphate. The variations in metabolic flux which occurred as the transketolase activity of hemolysate samples was altered indicated that a high degree of control was exerted by transketolase. Investigations using transaldolase-depleted hemolysates showed that transaldolase exhibits a lesser degree of control over pathway flux. Experimental data were compared with simulations generated by a computer model encompassing the reactions of the classical nonoxidative pentose phosphate pathway. The sensitivity coefficients (also called ""control strengths"" or ""flux-control coefficients"") calculated from the computer simulations were 0.74 and 0.03 for transketolase and transaldolase, respectively."	eng	12792	12798	Biochemistry	31	51	1992	Dec	29	D015153;D003198;D004912/Q000201;D006801;D007106;D007700;D008163;D009682;D010427;D010428/Q000097;D012267/Q000097;D012274/Q000097;D014174/Q000097;D014174/Q000276	Blotting, Western;Computer Simulation;Erythrocytes/enzymology;Humans;Immune Sera;Kinetics;Luminescent Measurements;Magnetic Resonance Spectroscopy;Pentose Phosphate Pathway;Pentosephosphates/blood;Ribosemonophosphates/blood;Ribulosephosphates/blood;Transketolase/blood;Transketolase/immunology	Berthon HA;Kuchel PW;Nixon PF	Journal, Articles							Erythrocyte;erythrocyte	True
466	1736046	Measurements of tissue sorbitol in diabetes mellitus: enzyme method versus gas-liquid chromatography.	Two methods are commonly used to measure sorbitol in mammalian tissues. The first uses sorbitol dehydrogenase for a coupled enzymatic reaction; unfortunately, other polyols are also substrates for this enzyme. The second uses gas-liquid chromatography (GLC) for separation of polyols and mass quantitation of sorbitol. A comparison of these two methods for the measurement of sorbitol in duplicate samples of lens, nerve, and erythrocytes indicates that GLC of polyol acetates consistently finds less sorbitol than measured by sorbitol dehydrogenase. Erythritol, threitol, ribitol, arabitol, and galactitol are polyols found in variable quantities in these tissues, which have a variable influence on the activity of sorbitol dehydrogenase and therefore alter sorbitol quantitation with this enzyme. Moreover, there is an unidentified substance(s) that reacts with sorbitol dehydrogenase which seems to increase in association with hyperglycemia in the lens and nerve, but not in erythrocytes. The quantity of this unknown substance(s) seems to be reduced by the aldose reductase inhibitor sorbinil in erythrocytes and to a lesser extent sciatic nerve and lens. Since enzymatic sorbitol quantitation in the lens, nerve, and erythrocytes is influenced by many known and unknown factors other than sorbitol, we recommend that GLC of polyol acetates be used to measure sorbitol in biologic tissues.	eng	224	227	Metabolism: clinical and experimental	41	2	1992	Feb		D000449/Q000037;D000704;D000818;D002849/Q000379;D003920/Q000097;D003921/Q000378;D004912/Q000378;D006801;D006943/Q000097;D007093/Q000494;D048289;D007064;D007908/Q000187;D007908/Q000378;D008297;D051381;D011919;D012584/Q000187;D012584/Q000378;D013012/Q000032;D013012/Q000097;D013012/Q000378;D013050/Q000379;D013402/Q000378	Aldehyde Reductase/antagonists & inhibitors;Analysis of Variance;Animals;Chromatography, Gas/methods;Diabetes Mellitus/blood;Diabetes Mellitus, Experimental/metabolism;Erythrocytes/metabolism;Humans;Hyperglycemia/blood;Imidazoles/pharmacology;Imidazolidines;L-Iditol 2-Dehydrogenase;Lens, Crystalline/drug effects;Lens, Crystalline/metabolism;Male;Rats;Rats, Inbred Strains;Sciatic Nerve/drug effects;Sciatic Nerve/metabolism;Sorbitol/analysis;Sorbitol/blood;Sorbitol/metabolism;Spectrometry, Fluorescence/methods;Sugar Alcohols/metabolism	Malone JI;Lowitt S	Journal, Articles							Erythrocyte;erythrocyte	True
467	1515063	Basic amino acids preferring broad specificity aminopeptidase from human erythrocytes.	An aminopeptidase hydrolyzing 2-naphthylamides of Lys, Arg, Leu, Met, Phe and Tyr, as well as different di- to tridecapeptides, was purified from the cytosol of human erythrocytes. The enzyme showed preference for Lys and Arg at N-terminus, as proline and D-amino acids were nonpermissive at P1' site. Higher affinity for oligopeptides than for aminoacyl naphthylamides was observed. Among the substrates were Lys-bradykinin, angiotensin III, thymopentin and enkephalins. Aminopeptidase was shown to be a monomeric protein of M(r) approximately 110000 and of pI approximately 4.8, activated by Co2+ and inhibited by EDTA, pHMB, amastatin, bestatin and puromycin. The isolated enzyme could be classified as cytosolic, Lys(Arg) preferring, broad specificity aminopeptidase.	eng	375	380	Biological chemistry Hoppe-Seyler	373	7	1992	Jul		D000595;D000596/Q000378;D000626/Q000097;D000626/Q000302;D003600/Q000201;D004912/Q000201;D006801;D007525;D007700;D008969;D008970;D013379	Amino Acid Sequence;Amino Acids/metabolism;Aminopeptidases/blood;Aminopeptidases/isolation & purification;Cytosol/enzymology;Erythrocytes/enzymology;Humans;Isoelectric Focusing;Kinetics;Molecular Sequence Data;Molecular Weight;Substrate Specificity	Abramić M;Vitale L	Journal, Articles							Erythrocyte;erythrocyte	True
468	1623596	Homocysteine export from erythrocytes and its implication for plasma sampling.	The concentration of free and total homocysteine in plasma increases in time if blood is stored uncentrifuged after sampling. The increase is temperature dependent and the maximal increase in total plasma homocysteine at 37 degrees C was 3.0 mumol.L-1.h-1. Even at 4 degrees C there is a substantial increase, particularly of free plasma homocysteine. Plasma glutathione, cysteinylglycine, and gamma-glutamylcysteine also show an increase in time if whole blood is stored, whereas cysteine decreases. We show that the erythrocytes are responsible for most of the increase in plasma homocysteine and suggest that homocysteine is derived from adenosylmethionine-dependent protein carboxymethylations in the cells. We conclude that strict sampling conditions are necessary when plasma homocysteine and especially its free fraction are assayed.	eng	1311	1315	Clinical chemistry	38	7	1992	Jul		D000328;D001692;D004151/Q000097;D004492/Q000494;D004912/Q000378;D005978/Q000097;D006710/Q000097;D006801;D007700;D007962/Q000378;D008875;D013696;D013997	Adult;Biological Transport;Dipeptides/blood;Edetic Acid/pharmacology;Erythrocytes/metabolism;Glutathione/blood;Homocysteine/blood;Humans;Kinetics;Leukocytes/metabolism;Middle Aged;Temperature;Time Factors	Andersson A;Isaksson A;Hultberg B	Journal, Articles							Erythrocyte;erythrocyte	True
469	1599419	Fructose metabolism in the human erythrocyte. Phosphorylation to fructose 3-phosphate.	In human erythrocytes, the first step in the metabolism of fructose is generally thought to be phosphorylation to fructose 6-phosphate catalysed by hexokinase. In variance with this assumption, we show here that fructose in these cells is metabolized primarily to fructose 3-phosphate by a specific 3-phosphokinase. This process has an overall estimated Km of 30 mM with respect to extracellular fructose and an apparent Vmax. of 0.6 mumol/h per ml. At a fixed concentration of fructose in the medium, the accumulation of fructose 3-phosphate was linearly dependent on the duration of incubation up to 5 h and was not affected by glucose. Once accumulated, fructose 3-phosphate appears to be degraded and/or relatively slowly metabolized, decreasing by only approximately 30% after a 12 h incubation in a fructose-free medium.	eng	363	366	The Biochemical journal	284 ( Pt 2)	Pt 2	1992	Jun	01	D004912/Q000378;D005632/Q000378;D005636/Q000378;D006801;D066298;D009682;D010766	Erythrocytes/metabolism;Fructose/metabolism;Fructosephosphates/metabolism;Humans;In Vitro Techniques;Magnetic Resonance Spectroscopy;Phosphorylation	Petersen A;Kappler F;Szwergold BS;Brown TR	Journal, Articles							Erythrocyte;erythrocyte	True
470	1618773	Role of carnitine and carnitine palmitoyltransferase as integral components of the pathway for membrane phospholipid fatty acid turnover in intact human erythrocytes.	The deacylation and reacylation process of phospholipids is the major pathway of turnover and repair in erythrocyte membranes. In this paper, we have investigated the role of carnitine palmitoyltransferase in erythrocyte membrane phospholipid fatty acid turnover. The role of acyl-L-carnitine as a reservoir of activated acyl groups, the buffer function of carnitine, and the importance of the acyl-CoA/free CoA ratio in the reacylation process of erythrocyte membrane phospholipids have also been addressed. In intact erythrocytes, the incorporation of [1-14C]palmitic acid into acyl-L-carnitine, phosphatidylcholine, and phosphatidylethanolamine was linear with time for at least 3 h. The greatest proportion of the radioactivity was found in acyl-L-carnitine. Competition experiments using [1-14C]palmitic and [9,10-3H]oleic acid demonstrated that [9,10-3H]oleic acid was incorporated preferentially into the phospholipids and less into acyl-L-carnitine. When an erythrocyte suspension was incubated with [1-14C]palmitoyl-L-carnitine, radiolabeled palmitate was recovered in the phospholipid fraction, and the carnitine palmitoyltransferase inhibitor, 2-tetradecylglycidic acid, completely abolished the incorporation. ATP depletion decreased incorporation of [1-14C]palmitic and/or [9,10-3H]oleic acid into acyl-L-carnitine, but the incorporation into phosphatidylcholine and phosphatidylethanolamine was unaffected. In contrast, ATP depletion enhanced the incorporation into phosphatidylcholine and phosphatidylethanolamine of the radiolabeled fatty acid from [1-14C]palmitoyl-L-carnitine. These data are suggestive of the existence of an acyl-L-carnitine pool, in equilibrium with the acyl-CoA pool, which serves as a reservoir of activated acyl groups. The carnitine palmitoyltransferase inhibition by 2-tetradecylglycidic acid or palmitoyl-D-carnitine caused a significant reduction of radiolabeled fatty acid incorporation into membrane phospholipids, only when intact erythrocytes were incubated with [9,10-3H]oleic acid. These latter data may be explained by the differences in rates and substrates specificities between acyl-CoA synthetase and the reacylating enzymes for palmitate and oleate, which support the importance of carnitine palmitoyltransferase in modulating the optimal acyl-CoA/free CoA ratio for the physiological expression of the membrane phospholipids fatty acid turnover.	eng	12673	12681	The Journal of biological chemistry	267	18	1992	Jun	25	D000215;D000255/Q000378;D002331/Q000502;D002334/Q000378;D002855;D003847/Q000378;D004910/Q000201;D004910/Q000378;D005227/Q000378;D006801;D066298;D007700;D008563/Q000378;D019308;D010169/Q000378;D010743/Q000378	Acylation;Adenosine Triphosphate/metabolism;Carnitine/physiology;Carnitine O-Palmitoyltransferase/metabolism;Chromatography, Thin Layer;Deoxyglucose/metabolism;Erythrocyte Membrane/enzymology;Erythrocyte Membrane/metabolism;Fatty Acids/metabolism;Humans;In Vitro Techniques;Kinetics;Membrane Lipids/metabolism;Palmitic Acid;Palmitic Acids/metabolism;Phospholipids/metabolism	Arduini A;Mancinelli G;Radatti GL;Dottori S;Molajoni F;Ramsay RR	Journal, Articles							Erythrocyte;erythrocyte	True
471	1547895	Nitroprusside stimulates the cysteine-specific mono(ADP-ribosylation) of glyceraldehyde-3-phosphate dehydrogenase from human erythrocytes.	In human erythrocyte membranes incubated with [adenylate-32P]NAD the 36 kDa protein is predominantly labeled. The labeling is greatly stimulated by nitroprusside in the presence of dithiothreitol. We have purified the 36 kDa protein and identified this modification as cysteine-specific mono(ADP-ribosylation) because: (i) labeling occurred only when [32P]NAD was replaced by adenine[U-14C]NAD, but not by [carbonyl-14C]NAD; (ii) treatment of the prelabeled protein with snake venom phosphodiesterase led to releasing 5'-[32P]AMP; (iii) the bond between the protein and the nucleotide was hydrolyzed by HgCl2, but was resistant to hydroxylamine. The 36 kDa protein reacted on Western blots with two different monoclonal antibodies (MAbs) against glyceraldehyde-3-phosphate dehydrogenase (GAPDH) and was immunoprecipitated by both MAbs.	eng	9	12	FEBS letters	300	1	1992	Mar	23	D000246/Q000378;D015153;D003545/Q000737;D003545/Q000378;D004910/Q000201;D005987/Q000737;D005987/Q000378;D006801;D009599/Q000494;D011233	Adenosine Diphosphate Ribose/metabolism;Blotting, Western;Cysteine/chemistry;Cysteine/metabolism;Erythrocyte Membrane/enzymology;Glyceraldehyde-3-Phosphate Dehydrogenases/chemistry;Glyceraldehyde-3-Phosphate Dehydrogenases/metabolism;Humans;Nitroprusside/pharmacology;Precipitin Tests	Kots AYa None;Skurat AV;Sergienko EA;Bulargina TV;Severin ES	Journal, Articles							Erythrocyte;erythrocyte	True
472	1318025	Purification and characterization of human erythrocyte phosphatidylinositol 4-kinase. Phosphatidylinositol 4-kinase and phosphatidylinositol 3-monophosphate 4-kinase are distinct enzymes.	PtdIns 4-kinase has been purified 83,000-fold from human erythrocyte membranes. The major protein detected by SDS/PAGE is of molecular mass 56 kDa, and enzymic activity can be renatured from this band of the gel. The characteristics of this enzyme are similar to other type II PtdIns kinases previously described: PtdIns presented in Triton X-100 micelles is preferred as a substrate over PtdIns vesicles, the enzyme possesses a relatively low Km for ATP (20 microM), and adenosine is an effective inhibitor. A monoclonal antibody raised against bovine brain type II PtdIns 4-kinase is an effective inhibitor of the purified enzyme. PtdIns(4,5)P2 inhibits by approx. 50% when added in equimolar amounts with PtdIns; PtdIns4P has little effect on activity. A PtdIns3P 4-kinase activity has also been detected in erythrocyte lysates. Approximately two-thirds of this activity is in the cytosolic fraction and one-third in the membrane fraction. No PtdIns3P 4-kinase activity could be detected in the purified type II PtdIns 4-kinase preparation, nor could this activity be detected in a bovine brain type III PtdIns 4-kinase preparation. The monoclonal antibody that inhibits the type II PtdIns 4-kinase does not affect the PtdIns3P 4-kinase activity in the membrane fraction. The cytosolic PtdIns3P 4-kinase can be efficiently recovered from a 60%-satd.-(NH4)2SO4 precipitate that is virtually free of PtdIns 4-kinase activity. We conclude that PtdIns3P 4-kinase is a new enzyme distinct from previously characterized PtdIns 4-kinases, and that this enzyme prefers PtdIns3P over PtdIns as a substrate.	eng	39	45	The Biochemical journal	284 ( Pt 1)	Pt 1	1992	May	15	D019870;D000911;D003600/Q000201;D004910/Q000201;D004912/Q000201;D006801;D008970;D010766;D010770/Q000037;D010770/Q000097;D010770/Q000302	1-Phosphatidylinositol 4-Kinase;Antibodies, Monoclonal;Cytosol/enzymology;Erythrocyte Membrane/enzymology;Erythrocytes/enzymology;Humans;Molecular Weight;Phosphorylation;Phosphotransferases/antagonists & inhibitors;Phosphotransferases/blood;Phosphotransferases/isolation & purification	Graziani A;Ling LE;Endemann G;Carpenter CL;Cantley LC	Journal, Articles							Erythrocyte;erythrocyte	True
