Uniprot	16861337	18399644	18494517	18614565	19778645	22954596	24555563	26078478	26474164	27006477	28263177	28689405	30327373	31552303	33103907	33341364	35858567	36346805	37760001	37942280
Q15019	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	1
P54136	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1
P26640	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	1
P34896	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1
P26885	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	1
Q96JH7	0	0	0	1	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0
P54252	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	1	1	0	0
Q86WQ0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	1	0
Q8IU68	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	1
Q8NE71	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0	1
Q02413	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	1	1
P60983	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	1	0	1	0
Q14696	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	1	0	0	1
Q08554	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	1	1
Q5R372	0	0	0	1	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	0
Q96RS6	0	0	0	1	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	0
Q14677	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	1
Q14258	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	1
P60866	0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	1
Q8TAT6	0	0	0	1	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	0
Q5T447	0	0	0	1	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	0
P29218	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0
P30048	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	1	0	0	1
Q14376	0	0	1	0	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	0
Q01082	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	1
Q8NHH9	0	0	0	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	0	0
P59665	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	1	1	0
Q99426	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1
Q15021	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	1
Q00325	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1
Q562E7	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	1	1	0	0	0
P39656	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	1	0	0	1
P62277	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	1
Q15363	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	0	1
P62263	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	1
P62249	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	1
Q96EP5	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	1
P38159	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	1
Q07817	0	0	0	1	1	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0
Q8WW12	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	1
Q8NCW5	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	1
Q15223	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	0	1
P61758	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	0	1
P52594	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	1
P84095	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	0	0	0	0	0
Q7Z7H5	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	1
P61353	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	1
P84098	0	0	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	0	0	1
Q13610	0	0	1	1	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0
Q07020	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	1	0	0	1
P24941	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	1
Q86TI2	0	0	0	0	1	0	1	0	0	1	1	1	1	0	0	0	1	0	0	0
Q6IAN0	0	0	0	0	1	1	0	1	0	0	1	1	1	0	0	1	0	0	0	0
P53621	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	1
P35240	0	0	0	0	1	1	0	0	0	1	1	1	1	0	0	0	1	0	0	0
P98172	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	1
Q15046	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	1
Q86TP1	0	0	0	1	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	0
P36915	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0
Q96TA1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	1
O94905	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	1	0	0	1
P02675	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	1	0	1	0
P01834	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	1	1
P13807	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	0	1
Q9UMX0	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	1
P01857	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	1	0	1
Q9Y3B3	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0
P02533	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	1	1	0
O94973	0	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0
A2RRP1	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	1	0	0	0
P08670	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	1
Q9Y5X1	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0
Q9NZ43	1	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	1	0	0	0
Q9NZW5	0	0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0
O76071	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	0
Q9UNH7	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	1
Q9BUH6	0	0	1	1	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0
P08311	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1
P02786	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0	0	1
P02788	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	1	1
Q9HD45	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	1
P04114	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	1
Q9NZT1	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	1
P16401	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	1	1
Q9BVL4	0	0	0	1	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	0
Q9NQP4	0	0	1	1	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0
Q9H2H8	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1
O43143	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1
Q9NTJ4	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	1	1	0	0	0
Q9NTJ3	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	1
Q9NUP9	0	0	0	1	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	0
Q9Y4G6	0	0	0	1	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	0
O95870	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	1	1	0	0	0
Q9UKY7	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	1	1
O43592	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	1
O43760	0	0	0	1	0	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0
Q9GZS3	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	1
O43447	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	1
P10114	0	0	0	1	0	1	0	1	0	0	1	1	1	0	0	0	1	0	0	0
Q9BYN0	0	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	0	0
P01023	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	1	0
O60234	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	1	1	0
Q9H0N5	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	1	1	0	0
P12814	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	1	1
O95562	1	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	0	0	0
O43399	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	1
Q9NRS6	0	0	1	1	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0
O43169	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	1	0	0	1
O00159	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0
Q9Y613	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0
Q9BZV1	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1
P18077	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	1
P18124	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	1
Q9P2T1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	1	0	1	0
Q9NZZ3	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1
Q9Y6I3	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0
O60888	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0	1	1	0	0	0
Q9Y282	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	1
O75531	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	1	0	0	1
Q9UBQ0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	1
Q9UBS4	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	0	1	0	0	0
Q9BT73	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1	1	1	0
Q9HA65	0	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0
P07437	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	1	1
P01619	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	1	0
Q9H0X4	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	0
P36578	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	1
Q5JS54	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	0	0
Q14764	0	0	0	1	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0
Q13835	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1
Q0JRZ9	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0
Q6P1N9	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0
Q96NT3	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	1
Q9H8W4	0	0	0	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0
Q7Z3C6	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0
P30825	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1
P40429	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1
P0C7P3	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0
Q13464	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0
P31151	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1
P51784	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0
Q96MV1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0
P0C0L5	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1	0
P51692	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0
P05161	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	1
P05556	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	1
P07108	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	1
P45880	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	1
Q9H993	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0
Q96BN8	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0
Q9Y266	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1
P42025	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0
Q96RT1	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	1	0	0	0
Q15018	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0
Q7Z5G4	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	1
P11172	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1
P54709	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1
Q13576	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0
P06748	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1
Q96AG4	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	1
P00738	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	1
Q08188	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1
P42858	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	1	0	0	0
Q15005	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	1
P10155	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0
P53618	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	1
Q15003	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1
P53611	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0
Q08623	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0
P53384	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0
P01040	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1
Q9Y3E0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0
Q7KZF4	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1
O00264	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	1
Q14651	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0
Q6ZWT7	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0
Q96H79	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0
P35268	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1
Q5VWZ2	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	1	0	0
Q13107	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0
P49840	0	0	0	0	1	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0
Q14232	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1
Q9UNF0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1
Q14116	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1
O00764	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1
P02751	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0
Q92835	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0
P07902	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0
P07910	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1
P46976	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1
O14562	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	1
P02787	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	1	0
P08246	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	1
P07996	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0
O15247	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	0	0
O15260	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0
Q9H7C9	0	0	1	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0
P48444	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1
P08133	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	1
P36551	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	1	0	0	0
Q6PKG0	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1
Q9H4A6	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1
P02679	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	1	0
O15143	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	1	1
Q92990	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0
Q96L94	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0	0
Q12906	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1
Q9H400	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0
Q9Y2B0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0	0	1
O00421	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	1
P05141	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1
Q9H425	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0
P01871	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1	0
P01876	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	1
P50914	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	1
O15145	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1
P46934	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	0
Q12959	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0
P08865	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	1
Q96IV0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0
O15212	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1
P02649	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0
P07602	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	1
Q96IG2	0	0	0	0	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0
P50454	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	1
P35219	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0
Q9HBL0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	0
P11441	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0
P78310	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	1	0	0	0
Q7Z403	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	1
O94966	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0
Q9UHY1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0
Q8IY33	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	1	0	0	0
P62280	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1
Q9NZL4	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	0
Q9Y5X3	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0
Q9BUL8	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1
Q9BUN8	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1
Q9NZC3	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	0	0
P62244	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1
Q9UI26	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0
P14923	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	1
P22694	0	0	0	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0
P62136	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1
O60613	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0
Q9NZ32	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0
Q9Y5U9	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	0	0
O43752	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0
Q9BVC6	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1
P14415	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	1	0	0	0
P61326	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1
P61254	0	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1
P61247	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1
P14091	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	1	0	0	0
P23610	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0
Q01484	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	1	0
P23743	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0
Q9UIQ6	0	0	0	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0
Q9Y5L0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0
O95155	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0
Q8IWA5	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	1
Q9BU02	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0
Q9BTY7	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0
Q9NYB0	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0
Q8IYB7	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	0
P18621	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1
Q9BRP8	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	0
P19105	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0
Q9BSF0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	1	0	0	0
O75069	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	1	0	0	0
Q8N5M9	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	1
P63279	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1
Q9P2X3	0	0	1	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0
P78527	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1
P19784	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0
Q8N1G4	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1
Q9P2J5	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1
Q9UHJ6	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0
Q9P265	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	0
P16949	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1
P20340	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1
P62899	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1
P62888	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1
O60925	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1
Q9Y696	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1
P62854	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0	1
P62851	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1
Q9BTE1	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0
Q8IZY2	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	1
O75688	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0
Q9Y617	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	1
P62750	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	1
P62714	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1
Q8IZ07	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0
P24534	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1
P42345	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0
Q15075	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0
P25398	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	1
Q9Y4P1	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0
Q8TCT1	0	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0
Q02878	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	1
Q9NWV8	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0
Q9BZF1	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0
Q15173	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0
Q15125	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1
