reactions	minimum	maximum
ENZDL_enzyme_FOR_Cltex_rev_pc	0.0	19.48737864526794
ENZDL_enzyme_FOR_Cltex_total_pc	0.0	19.48737864526794
ENZDL_enzyme_FPDPP_fwd_pc	0.0	14.244823166024451
ENZDL_enzyme_FPDPP_rev_pc	0.0	0.0
ENZDL_enzyme_FPDPP_total_pc	0.0	14.244823166024451
ENZDL_enzyme_FRNSL2E6EDH_fwd_pc	0.0	8.186325847175581
ENZDL_enzyme_FRNSL2E6EDH_rev_pc	0.0	0.0
ENZDL_enzyme_FRNSL2E6EDH_total_pc	0.0	8.186325847175581
ENZDL_enzyme_FRU3K_fwd_pc	0.0	63.730943806951664
ENZDL_enzyme_FRU3K_rev_pc	0.0	0.0
ENZDL_enzyme_FRU3K_total_pc	0.0	63.730943806951664
ENZDL_enzyme_FRUt1r_fwd_pc	0.0	29.670843025462503
ENZDL_enzyme_FRUt1r_rev_pc	0.0	29.670843025462503
ENZDL_enzyme_FRUt1r_total_pc	0.0	29.670843025462503
ENZDL_enzyme_FTHFL_fwd_pc	0.0	2.958265960128651
ENZDL_enzyme_FTHFL_rev_pc	0.0	2.958265960128651
ENZDL_enzyme_FTHFL_total_pc	0.0	2.958265960128651
ENZDL_enzyme_FUMAC2_fwd_pc	0.0	12.288523569546996
ENZDL_enzyme_FUMAC2_rev_pc	0.0	8.670403065560867
ENZDL_enzyme_FUMAC2_total_pc	0.0	12.288523569546996
ENZDL_enzyme_FUMAC_fwd_pc	0.0	12.288523569546996
ENZDL_enzyme_FUMAC_rev_pc	0.0	12.288523569546996
ENZDL_enzyme_FUMAC_total_pc	0.0	12.288523569546996
ENZDL_enzyme_FUM_fwd_pc	0.0	2.920229037636439
ENZDL_enzyme_FUM_rev_pc	0.0	2.920229037636439
ENZDL_enzyme_FUM_total_pc	0.0	2.920229037636439
ENZDL_enzyme_FUTGAL2A_fwd_pc	0.0	45.33651038265421
ENZDL_enzyme_FUTGAL2A_rev_pc	0.0	0.0
ENZDL_enzyme_FUTGAL2A_total_pc	0.0	45.33651038265421
ENZDL_enzyme_FUTGLOBO1_fwd_pc	0.0	45.33651038265421
ENZDL_enzyme_FUTGLOBO1_rev_pc	0.0	0.0
ENZDL_enzyme_FUTGLOBO1_total_pc	0.0	45.33651038265421
ENZDL_enzyme_FUTINLC8CER1_fwd_pc	0.0	45.33651038265421
ENZDL_enzyme_FUTINLC8CER1_rev_pc	0.0	0.0
ENZDL_enzyme_FUTINLC8CER1_total_pc	0.0	45.33651038265421
ENZDL_enzyme_FUTINLC8CER2_fwd_pc	0.0	45.33651038265421
ENZDL_enzyme_FUTINLC8CER2_rev_pc	0.0	0.0
ENZDL_enzyme_FUTINLC8CER2_total_pc	0.0	45.33651038265421
ENZDL_enzyme_FUTLC4CER_fwd_pc	0.0	45.33651038265421
ENZDL_enzyme_FUTLC4CER_rev_pc	0.0	0.0
ENZDL_enzyme_FUTLC4CER_total_pc	0.0	45.33651038265421
ENZDL_enzyme_FUTLC5CER_fwd_pc	0.0	45.33651038265421
ENZDL_enzyme_FUTLC5CER_rev_pc	0.0	0.0
ENZDL_enzyme_FUTLC5CER_total_pc	0.0	45.33651038265421
ENZDL_enzyme_FUTNLC5CER_fwd_pc	0.0	45.33651038265421
ENZDL_enzyme_FUTNLC5CER_rev_pc	0.0	0.0
ENZDL_enzyme_FUTNLC5CER_total_pc	0.0	45.33651038265421
ENZDL_enzyme_FUTNLC6CER_fwd_pc	0.0	45.33651038265421
ENZDL_enzyme_FUTNLC6CER_rev_pc	0.0	0.0
ENZDL_enzyme_FUTNLC6CER_total_pc	0.0	45.33651038265421
ENZDL_enzyme_FUTNLC7CER_fwd_pc	0.0	45.33651038265421
ENZDL_enzyme_FUTNLC7CER_rev_pc	0.0	0.0
ENZDL_enzyme_FUTNLC7CER_total_pc	0.0	45.33651038265421
ENZDL_enzyme_FUTPGBSIDE_fwd_pc	0.0	45.33651038265421
ENZDL_enzyme_FUTPGBSIDE_rev_pc	0.0	0.0
ENZDL_enzyme_FUTPGBSIDE_total_pc	0.0	45.33651038265421
ENZDL_enzyme_FYDPP_fwd_pc	0.0	28.04457640973005
ENZDL_enzyme_FYDPP_rev_pc	0.0	0.0
ENZDL_enzyme_FYDPP_total_pc	0.0	28.04457640973005
ENZDL_enzyme_G16BPS1_fwd_pc	0.0	18.63131989044789
ENZDL_enzyme_G16BPS1_rev_pc	0.0	18.63131989044789
ENZDL_enzyme_G16BPS1_total_pc	0.0	18.63131989044789
ENZDL_enzyme_G16BPS2_fwd_pc	0.0	18.63131989044789
ENZDL_enzyme_G16BPS2_rev_pc	0.0	18.63131989044789
ENZDL_enzyme_G16BPS2_total_pc	0.0	18.63131989044789
ENZDL_enzyme_G1PPa_fwd_pc	0.0	45.42102769068781
ENZDL_enzyme_G1PPa_rev_pc	0.0	23.16691111483887
ENZDL_enzyme_G1PPa_total_pc	0.0	45.42102769068781
ENZDL_enzyme_G3PP_fwd_pc	0.0	19.33204488306255
ENZDL_enzyme_G3PP_rev_pc	0.0	10.681902948560912
ENZDL_enzyme_G3PP_total_pc	0.0	19.33204488306255
ENZDL_enzyme_G6PDA_fwd_pc	0.0	6.307193035491201
ENZDL_enzyme_G6PDA_rev_pc	0.0	6.307193035491201
ENZDL_enzyme_G6PDA_total_pc	0.0	6.307193035491201
ENZDL_enzyme_G6PDH2_fwd_pc	0.0	2.2659659585143883
ENZDL_enzyme_G6PDH2_rev_pc	0.0	2.2659659585143883
ENZDL_enzyme_G6PDH2_total_pc	0.0	2.2659659585143883
ENZDL_enzyme_G6PM_fwd_pc	0.0	6.6649836526164
ENZDL_enzyme_G6PM_rev_pc	0.0	6.6649836526164
ENZDL_enzyme_G6PM_total_pc	0.0	6.6649836526164
ENZDL_enzyme_GAL1PP_fwd_pc	0.0	45.42102769068781
ENZDL_enzyme_GAL1PP_rev_pc	0.0	23.166911114838875
ENZDL_enzyme_GAL1PP_total_pc	0.0	45.42102769068781
ENZDL_enzyme_GALK_fwd_pc	0.0	45.346544624111736
ENZDL_enzyme_GALK_rev_pc	0.0	29.78995046604841
ENZDL_enzyme_GALK_total_pc	0.0	45.346544624111736
ENZDL_enzyme_GALM_fwd_pc	0.0	53.28567487315951
ENZDL_enzyme_GALM_rev_pc	0.0	53.28567487315951
ENZDL_enzyme_GALM_total_pc	0.0	53.28567487315951
ENZDL_enzyme_GALOR_fwd_pc	0.0	116.0015851470394
ENZDL_enzyme_GALOR_rev_pc	0.0	19.017538676860617
ENZDL_enzyme_GALOR_total_pc	0.0	116.0015851470394
ENZDL_enzyme_GALT_fwd_pc	0.0	0.6912781260587085
ENZDL_enzyme_GALT_rev_pc	0.0	0.6912781260587085
ENZDL_enzyme_GALT_total_pc	0.0	0.6912781260587085
ENZDL_enzyme_GALU_fwd_pc	0.0	0.6912781260587085
ENZDL_enzyme_GALU_rev_pc	0.0	0.6912781260587085
ENZDL_enzyme_GALU_total_pc	0.0	0.6912781260587085
ENZDL_enzyme_GAL_Dt_fwd_pc	0.0	7.736730934850587
ENZDL_enzyme_GAL_Dt_rev_pc	0.0	7.736730934850587
ENZDL_enzyme_GAL_Dt_total_pc	0.0	7.736730934850587
ENZDL_enzyme_GAL_bDt_fwd_pc	0.0	7.736730934850587
ENZDL_enzyme_GAL_bDt_rev_pc	0.0	7.736730934850587
ENZDL_enzyme_GAL_bDt_total_pc	0.0	7.736730934850587
ENZDL_enzyme_GAMt1r_fwd_pc	0.0	5.442389501572728
ENZDL_enzyme_GAMt1r_rev_pc	0.0	5.442389501572728
ENZDL_enzyme_GAMt1r_total_pc	0.0	5.442389501572728
ENZDL_enzyme_GAPD_fwd_pc	0.0	11.301202957152563
ENZDL_enzyme_GAPD_rev_pc	0.0	11.301202957152563
ENZDL_enzyme_GAPD_total_pc	0.0	11.301202957152563
ENZDL_enzyme_GAPP_fwd_pc	0.0	31.677502040466365
ENZDL_enzyme_GAPP_rev_pc	0.0	28.076032994855904
ENZDL_enzyme_GAPP_total_pc	0.0	31.677502040466365
ENZDL_enzyme_GARFT_fwd_pc	0.0	2.5431039675241256
ENZDL_enzyme_GARFT_rev_pc	0.0	2.5431039675241256
ENZDL_enzyme_GARFT_total_pc	0.0	2.5431039675241256
ENZDL_enzyme_GCHOGTHABCte_fwd_pc	0.0	4.826619580020249
ENZDL_enzyme_GCHOGTHABCte_rev_pc	0.0	4.826619580020249
ENZDL_enzyme_GCHOGTHABCte_total_pc	0.0	4.826619580020249
ENZDL_enzyme_GCHOLAte_fwd_pc	0.0	16.250888096766822
ENZDL_enzyme_GCHOLAte_rev_pc	0.0	16.250888096766822
ENZDL_enzyme_GCHOLAte_total_pc	0.0	16.250888096766822
ENZDL_enzyme_GDCHOGTHABCte_fwd_pc	0.0	4.826619580020249
ENZDL_enzyme_GDCHOGTHABCte_rev_pc	0.0	4.826619580020249
ENZDL_enzyme_GDCHOGTHABCte_total_pc	0.0	4.826619580020249
ENZDL_enzyme_GDCHOLAte_fwd_pc	0.0	16.250888096766822
ENZDL_enzyme_GDCHOLAte_rev_pc	0.0	16.250888096766822
ENZDL_enzyme_GDCHOLAte_total_pc	0.0	16.250888096766822
ENZDL_enzyme_GFDPP_fwd_pc	0.0	9.013174674032664
ENZDL_enzyme_GFDPP_rev_pc	0.0	0.0
ENZDL_enzyme_GFDPP_total_pc	0.0	9.013174674032664
ENZDL_enzyme_GFUCSx_fwd_pc	0.0	20.92646457586745
ENZDL_enzyme_GFUCSx_rev_pc	0.0	0.0
ENZDL_enzyme_GFUCSx_total_pc	0.0	20.92646457586745
ENZDL_enzyme_GFUCSy_fwd_pc	0.0	20.92646457586745
ENZDL_enzyme_GFUCSy_rev_pc	0.0	0.0
ENZDL_enzyme_GFUCSy_total_pc	0.0	20.92646457586745
ENZDL_enzyme_GGCLUT2_fwd_pc	0.0	149.36870144361623
ENZDL_enzyme_GGCLUT2_rev_pc	0.0	9.577333590696128
ENZDL_enzyme_GGCLUT2_total_pc	0.0	149.36870144361623
ENZDL_enzyme_GGDPP_fwd_pc	0.0	9.013174674032664
ENZDL_enzyme_GGDPP_rev_pc	0.0	0.0
ENZDL_enzyme_GGDPP_total_pc	0.0	9.013174674032664
ENZDL_enzyme_GGLUCT2ABUT_fwd_pc	0.0	45.52799921839753
ENZDL_enzyme_GGLUCT2ABUT_rev_pc	0.0	15.014816632584829
ENZDL_enzyme_GGLUCT2ABUT_total_pc	0.0	45.52799921839753
ENZDL_enzyme_GGLUCTC_fwd_pc	0.0	45.52799921839753
ENZDL_enzyme_GGLUCTC_rev_pc	0.0	15.014816632584829
ENZDL_enzyme_GGLUCTC_total_pc	0.0	45.52799921839753
ENZDL_enzyme_GGNG_fwd_pc	0.0	0.8688506127719022
ENZDL_enzyme_GGNG_rev_pc	0.0	0.0628434660053371
ENZDL_enzyme_GGNG_total_pc	0.0	0.8688506127719022
ENZDL_enzyme_GHBDHy_fwd_pc	0.0	72.91388965018167
ENZDL_enzyme_GHBDHy_rev_pc	0.0	72.91388965018167
ENZDL_enzyme_GHBDHy_total_pc	0.0	72.91388965018167
ENZDL_enzyme_GHMT2_fwd_pc	0.0	2.6627347296334776
ENZDL_enzyme_GHMT2_rev_pc	0.0	2.6627347296334776
ENZDL_enzyme_GHMT2_total_pc	0.0	2.6627347296334776
ENZDL_enzyme_GHMT3_fwd_pc	0.0	2.6627347296334776
ENZDL_enzyme_GHMT3_rev_pc	0.0	0.0
ENZDL_enzyme_GHMT3_total_pc	0.0	2.6627347296334776
ENZDL_enzyme_GHMT4_fwd_pc	0.0	2.6627347296334776
ENZDL_enzyme_GHMT4_rev_pc	0.0	2.6627347296334776
ENZDL_enzyme_GHMT4_total_pc	0.0	2.6627347296334776
ENZDL_enzyme_GK1_fwd_pc	0.0	141.52467786648845
ENZDL_enzyme_GK1_rev_pc	0.0	11.583455557419438
ENZDL_enzyme_GK1_total_pc	0.0	141.52467786648845
ENZDL_enzyme_GK2_fwd_pc	0.0	141.52467786648845
ENZDL_enzyme_GK2_rev_pc	0.0	11.583455557419438
ENZDL_enzyme_GK2_total_pc	0.0	141.52467786648845
ENZDL_enzyme_GK3_fwd_pc	0.0	141.52467786648845
ENZDL_enzyme_GK3_rev_pc	0.0	11.583455557419438
ENZDL_enzyme_GK3_total_pc	0.0	141.52467786648845
ENZDL_enzyme_GLACOx_fwd_pc	0.0	10.82726677656951
ENZDL_enzyme_GLACOx_rev_pc	0.0	0.0
ENZDL_enzyme_GLACOx_total_pc	0.0	10.82726677656951
ENZDL_enzyme_GLBRAN_fwd_pc	0.0	14.237489360049544
ENZDL_enzyme_GLBRAN_rev_pc	0.0	0.0628434660053371
ENZDL_enzyme_GLBRAN_total_pc	0.0	14.237489360049544
ENZDL_enzyme_GLCM_fwd_pc	0.0	53.28567487315951
ENZDL_enzyme_GLCM_rev_pc	0.0	53.28567487315951
ENZDL_enzyme_GLCM_total_pc	0.0	53.28567487315951
ENZDL_enzyme_GLCNte_fwd_pc	0.0	1.1524580029762568
ENZDL_enzyme_GLCNte_rev_pc	0.0	0.0
ENZDL_enzyme_GLCNte_total_pc	0.0	1.1524580029762568
ENZDL_enzyme_GLC_Dt_fwd_pc	0.0	12.485068984652386
ENZDL_enzyme_GLC_Dt_rev_pc	0.0	12.485068984652386
ENZDL_enzyme_GLC_Dt_total_pc	0.0	12.485068984652386
ENZDL_enzyme_GLC_aDt_fwd_pc	0.0	12.485068984652386
ENZDL_enzyme_GLC_aDt_rev_pc	0.0	12.485068984652386
ENZDL_enzyme_GLC_aDt_total_pc	0.0	12.485068984652386
ENZDL_enzyme_GLDBRAN_fwd_pc	0.0	3.624336828744318
ENZDL_enzyme_GLDBRAN_rev_pc	0.0	0.0628434660053371
ENZDL_enzyme_GLDBRAN_total_pc	0.0	3.624336828744318
ENZDL_enzyme_GLDPP_fwd_pc	0.0	9.013174674032664
ENZDL_enzyme_GLDPP_rev_pc	0.0	0.0
ENZDL_enzyme_GLDPP_total_pc	0.0	9.013174674032664
ENZDL_enzyme_GLGNS1_fwd_pc	0.0	0.8688506127719022
ENZDL_enzyme_GLGNS1_rev_pc	0.0	0.8688506127719022
ENZDL_enzyme_GLGNS1_total_pc	0.0	0.8688506127719022
ENZDL_enzyme_GLNADMARGNaEx_fwd_pc	0.0	11.9950871319223
ENZDL_enzyme_GLNADMARGNaEx_rev_pc	0.0	11.9950871319223
ENZDL_enzyme_GLNADMARGNaEx_total_pc	0.0	11.9950871319223
ENZDL_enzyme_GLNALANaEx_fwd_pc	0.0	3.81230996753059
ENZDL_enzyme_GLNALANaEx_rev_pc	0.0	3.81230996753059
ENZDL_enzyme_GLNALANaEx_total_pc	0.0	3.81230996753059
ENZDL_enzyme_GLNARGNaEx_fwd_pc	0.0	11.9950871319223
ENZDL_enzyme_GLNARGNaEx_rev_pc	0.0	11.9950871319223
ENZDL_enzyme_GLNARGNaEx_total_pc	0.0	11.9950871319223
ENZDL_enzyme_GLNASNNaEx_fwd_pc	0.0	3.81230996753059
ENZDL_enzyme_GLNASNNaEx_rev_pc	0.0	3.81230996753059
ENZDL_enzyme_GLNASNNaEx_total_pc	0.0	3.81230996753059
ENZDL_enzyme_GLNCITRNaEx_fwd_pc	0.0	11.9950871319223
ENZDL_enzyme_GLNCITRNaEx_rev_pc	0.0	11.9950871319223
ENZDL_enzyme_GLNCITRNaEx_total_pc	0.0	11.9950871319223
ENZDL_enzyme_GLNCYSNaEx_fwd_pc	0.0	3.81230996753059
ENZDL_enzyme_GLNCYSNaEx_rev_pc	0.0	3.81230996753059
ENZDL_enzyme_GLNCYSNaEx_total_pc	0.0	3.81230996753059
ENZDL_enzyme_GLNGLYex_fwd_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNGLYex_rev_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNGLYex_total_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNILEex_fwd_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNILEex_rev_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNILEex_total_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNLEUex_fwd_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNLEUex_rev_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNLEUex_total_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNLYSNaEx_fwd_pc	0.0	11.9950871319223
ENZDL_enzyme_GLNLYSNaEx_rev_pc	0.0	11.9950871319223
ENZDL_enzyme_GLNLYSNaEx_total_pc	0.0	11.9950871319223
ENZDL_enzyme_GLNMETex_fwd_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNMETex_rev_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNMETex_total_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNMMARGNaEx_fwd_pc	0.0	11.9950871319223
ENZDL_enzyme_GLNMMARGNaEx_rev_pc	0.0	11.9950871319223
ENZDL_enzyme_GLNMMARGNaEx_total_pc	0.0	11.9950871319223
ENZDL_enzyme_GLNORNNaEx_fwd_pc	0.0	11.9950871319223
ENZDL_enzyme_GLNORNNaEx_rev_pc	0.0	11.9950871319223
ENZDL_enzyme_GLNORNNaEx_total_pc	0.0	11.9950871319223
ENZDL_enzyme_GLNPHEex_fwd_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNPHEex_rev_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNPHEex_total_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNPROex_fwd_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNPROex_rev_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNPROex_total_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNSERNaEx_fwd_pc	0.0	3.81230996753059
ENZDL_enzyme_GLNSERNaEx_rev_pc	0.0	3.81230996753059
ENZDL_enzyme_GLNSERNaEx_total_pc	0.0	3.81230996753059
ENZDL_enzyme_GLNSERex_fwd_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNSERex_rev_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNSERex_total_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNS_fwd_pc	0.0	0.7873147363837618
ENZDL_enzyme_GLNS_rev_pc	0.0	0.7873147363837618
ENZDL_enzyme_GLNS_total_pc	0.0	0.7873147363837618
ENZDL_enzyme_GLNTHRNaEx_fwd_pc	0.0	3.81230996753059
ENZDL_enzyme_GLNTHRNaEx_rev_pc	0.0	3.81230996753059
ENZDL_enzyme_GLNTHRNaEx_total_pc	0.0	3.81230996753059
ENZDL_enzyme_GLNTHRex_fwd_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNTHRex_rev_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNTHRex_total_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNTRPex_fwd_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNTRPex_rev_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNTRPex_total_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNTRS_fwd_pc	0.0	12.313863943976267
ENZDL_enzyme_GLNTRS_rev_pc	0.0	0.0
ENZDL_enzyme_GLNTRS_total_pc	0.0	12.313863943976267
ENZDL_enzyme_GLNTYRex_fwd_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNTYRex_rev_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNTYRex_total_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNVALex_fwd_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNVALex_rev_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNVALex_total_pc	0.0	12.12719373352154
ENZDL_enzyme_GLNtec_fwd_pc	0.0	56.43644864560924
ENZDL_enzyme_GLNtec_rev_pc	0.0	56.43644864560924
ENZDL_enzyme_GLNtec_total_pc	0.0	56.43644864560924
ENZDL_enzyme_GLOBINRCCL_fwd_pc	0.0	269638.2820572237
ENZDL_enzyme_GLOBINRCCL_rev_pc	0.0	165.64470367498882
ENZDL_enzyme_GLOBINRCCL_total_pc	0.0	269638.2820572237
ENZDL_enzyme_GLPASE1_fwd_pc	0.0	2.7012221929985376
ENZDL_enzyme_GLPASE1_rev_pc	0.0	0.0628434660053371
ENZDL_enzyme_GLPASE1_total_pc	0.0	2.7012221929985376
ENZDL_enzyme_GLPASE2_fwd_pc	0.0	2.7012221929985376
ENZDL_enzyme_GLPASE2_rev_pc	0.0	0.0628434660053371
ENZDL_enzyme_GLPASE2_total_pc	0.0	2.7012221929985376
ENZDL_enzyme_GLU2ABUTS_fwd_pc	0.0	15.014816632584829
ENZDL_enzyme_GLU2ABUTS_rev_pc	0.0	15.014816632584829
ENZDL_enzyme_GLU2ABUTS_total_pc	0.0	15.014816632584829
ENZDL_enzyme_GLUCYS_fwd_pc	0.0	15.014816632584829
ENZDL_enzyme_GLUCYS_rev_pc	0.0	15.014816632584829
ENZDL_enzyme_GLUCYS_total_pc	0.0	15.014816632584829
ENZDL_enzyme_GLUN_fwd_pc	0.0	8.11914838934375
ENZDL_enzyme_GLUN_rev_pc	0.0	8.11914838934375
ENZDL_enzyme_GLUN_total_pc	0.0	8.11914838934375
ENZDL_enzyme_GLUNaHKtex_fwd_pc	0.0	3.75336950673716
ENZDL_enzyme_GLUNaHKtex_rev_pc	0.0	3.75336950673716
ENZDL_enzyme_GLUNaHKtex_total_pc	0.0	3.75336950673716
ENZDL_enzyme_GLUTRS_fwd_pc	0.0	1.2116366044102722
ENZDL_enzyme_GLUTRS_rev_pc	0.0	0.0
ENZDL_enzyme_GLUTRS_total_pc	0.0	1.2116366044102722
ENZDL_enzyme_GLUte_fwd_pc	0.0	47.6394696250371
ENZDL_enzyme_GLUte_rev_pc	0.0	47.6394696250371
ENZDL_enzyme_GLUte_total_pc	0.0	47.6394696250371
ENZDL_enzyme_GLXCLtex_fwd_pc	0.0	19.48737864526794
ENZDL_enzyme_GLXCLtex_rev_pc	0.0	19.48737864526794
ENZDL_enzyme_GLXCLtex_total_pc	0.0	19.48737864526794
ENZDL_enzyme_GLXO1_fwd_pc	0.0	17.024154518232457
ENZDL_enzyme_GLXO1_rev_pc	0.0	13.34505355484976
ENZDL_enzyme_GLXO1_total_pc	0.0	17.024154518232457
ENZDL_enzyme_GLYADMARGNaEx_fwd_pc	0.0	11.9950871319223
ENZDL_enzyme_GLYADMARGNaEx_rev_pc	0.0	11.9950871319223
ENZDL_enzyme_GLYADMARGNaEx_total_pc	0.0	11.9950871319223
ENZDL_enzyme_GLYALANaEx_fwd_pc	0.0	11.9950871319223
ENZDL_enzyme_GLYALANaEx_rev_pc	0.0	11.9950871319223
ENZDL_enzyme_GLYALANaEx_total_pc	0.0	11.9950871319223
ENZDL_enzyme_GLYALDD_fwd_pc	0.0	10.82726677656951
ENZDL_enzyme_GLYALDD_rev_pc	0.0	10.82726677656951
ENZDL_enzyme_GLYALDD_total_pc	0.0	10.82726677656951
ENZDL_enzyme_GLYARGNaEx_fwd_pc	0.0	11.9950871319223
ENZDL_enzyme_GLYARGNaEx_rev_pc	0.0	11.9950871319223
ENZDL_enzyme_GLYARGNaEx_total_pc	0.0	11.9950871319223
ENZDL_enzyme_GLYBNatex_fwd_pc	0.0	22.124008785290023
ENZDL_enzyme_GLYBNatex_rev_pc	0.0	3.4417641697549177
ENZDL_enzyme_GLYBNatex_total_pc	0.0	22.124008785290023
ENZDL_enzyme_GLYCITRNaEx_fwd_pc	0.0	11.9950871319223
ENZDL_enzyme_GLYCITRNaEx_rev_pc	0.0	11.9950871319223
ENZDL_enzyme_GLYCITRNaEx_total_pc	0.0	11.9950871319223
ENZDL_enzyme_GLYCLTDx_fwd_pc	0.0	17.024154518232457
ENZDL_enzyme_GLYCLTDx_rev_pc	0.0	16.54030464224597
ENZDL_enzyme_GLYCLTDx_total_pc	0.0	17.024154518232457
ENZDL_enzyme_GLYCLTDy_fwd_pc	0.0	17.845546512007754
ENZDL_enzyme_GLYCLTDy_rev_pc	0.0	17.501625128532208
ENZDL_enzyme_GLYCLTDy_total_pc	0.0	17.845546512007754
ENZDL_enzyme_GLYCLTt2_fwd_pc	0.0	17.34080613112173
ENZDL_enzyme_GLYCLTt2_rev_pc	0.0	17.34080613112173
ENZDL_enzyme_GLYCLTt2_total_pc	0.0	17.34080613112173
ENZDL_enzyme_GLYCTCLtex_fwd_pc	0.0	19.48737864526794
ENZDL_enzyme_GLYCTCLtex_rev_pc	0.0	19.48737864526794
ENZDL_enzyme_GLYCTCLtex_total_pc	0.0	19.48737864526794
ENZDL_enzyme_GLYCt_fwd_pc	0.0	6.408666167026282
ENZDL_enzyme_GLYCt_rev_pc	0.0	6.408666167026282
ENZDL_enzyme_GLYCt_total_pc	0.0	6.408666167026282
ENZDL_enzyme_GLYILEex_fwd_pc	0.0	12.12719373352154
ENZDL_enzyme_GLYILEex_rev_pc	0.0	12.12719373352154
ENZDL_enzyme_GLYILEex_total_pc	0.0	12.12719373352154
ENZDL_enzyme_GLYLEUex_fwd_pc	0.0	12.12719373352154
ENZDL_enzyme_GLYLEUex_rev_pc	0.0	12.12719373352154
ENZDL_enzyme_GLYLEUex_total_pc	0.0	12.12719373352154
ENZDL_enzyme_GLYLYSNaEx_fwd_pc	0.0	11.9950871319223
ENZDL_enzyme_GLYLYSNaEx_rev_pc	0.0	11.9950871319223
ENZDL_enzyme_GLYLYSNaEx_total_pc	0.0	11.9950871319223
ENZDL_enzyme_GLYMETex_fwd_pc	0.0	12.12719373352154
ENZDL_enzyme_GLYMETex_rev_pc	0.0	12.12719373352154
ENZDL_enzyme_GLYMETex_total_pc	0.0	12.12719373352154
ENZDL_enzyme_GLYMMARGNaEx_fwd_pc	0.0	11.9950871319223
ENZDL_enzyme_GLYMMARGNaEx_rev_pc	0.0	11.9950871319223
ENZDL_enzyme_GLYMMARGNaEx_total_pc	0.0	11.9950871319223
ENZDL_enzyme_GLYORNNaEx_fwd_pc	0.0	11.9950871319223
ENZDL_enzyme_GLYORNNaEx_rev_pc	0.0	11.9950871319223
ENZDL_enzyme_GLYORNNaEx_total_pc	0.0	11.9950871319223
ENZDL_enzyme_GLYOX_fwd_pc	0.0	90.37810024124306
ENZDL_enzyme_GLYOX_rev_pc	0.0	17.340806131121738
ENZDL_enzyme_GLYOX_total_pc	0.0	90.37810024124306
ENZDL_enzyme_GLYPHEex_fwd_pc	0.0	12.12719373352154
ENZDL_enzyme_GLYPHEex_rev_pc	0.0	12.12719373352154
ENZDL_enzyme_GLYPHEex_total_pc	0.0	12.12719373352154
ENZDL_enzyme_GLYPROex_fwd_pc	0.0	12.12719373352154
ENZDL_enzyme_GLYPROex_rev_pc	0.0	12.12719373352154
ENZDL_enzyme_GLYPROex_total_pc	0.0	12.12719373352154
ENZDL_enzyme_GLYSERex_fwd_pc	0.0	12.12719373352154
ENZDL_enzyme_GLYSERex_rev_pc	0.0	12.12719373352154
ENZDL_enzyme_GLYSERex_total_pc	0.0	12.12719373352154
ENZDL_enzyme_GLYTHRex_fwd_pc	0.0	12.12719373352154
ENZDL_enzyme_GLYTHRex_rev_pc	0.0	12.12719373352154
ENZDL_enzyme_GLYTHRex_total_pc	0.0	12.12719373352154
ENZDL_enzyme_GLYTRPex_fwd_pc	0.0	12.12719373352154
ENZDL_enzyme_GLYTRPex_rev_pc	0.0	12.12719373352154
ENZDL_enzyme_GLYTRPex_total_pc	0.0	12.12719373352154
ENZDL_enzyme_GLYTRS_fwd_pc	0.0	3.951592483629947
ENZDL_enzyme_GLYTRS_rev_pc	0.0	0.0
ENZDL_enzyme_GLYTRS_total_pc	0.0	3.951592483629947
ENZDL_enzyme_GLYTYRex_fwd_pc	0.0	12.12719373352154
ENZDL_enzyme_GLYTYRex_rev_pc	0.0	12.12719373352154
