reactions	metatlas	kegg.reaction	bigg.reaction	reactome	vmhreaction	metanetx.reaction	tcdb	rhea	spontaneous	ec-code
UNK3	MAR05391	R07396			UNK3r	MNXR95923		25796	0	2.6.1.5
FACOAE_18_6Z9Z12Z15Z	MAR00354				HMR_0354				0	3.1.2.2
FACOAE_18_7Z	MAR00272				HMR_0272				0	3.1.2.2
FACOAE_18_9E	MAR00268				HMR_0268				0	3.1.2.2
FACOAE_18_9Z	MAR00264		FACOAE181		RE3245C	MNXR99134			0	3.1.2.2
FACOAE_18_9Z12Z	MAR00398	R08177			HMR_0398				0	3.1.2.2
FACOAE_18_9Z12Z15Z	MAR00350	R08178			HMR_0350				0	3.1.2.2
FACOAE_19_0	MAR00280				HMR_0280				0	3.1.2.2
FACOAE_20_0	MAR00284	R08175			RE0577C	MNXR103462		40147	0	3.1.2.2
FACOAE_20_11Z	MAR00294	R08186			RE3238C	MNXR103844			0	3.1.2.2
FACOAE_20_11Z14Z	MAR00430	R08190			HMR_0430				0	3.1.2.2
FACOAE_20_11Z14Z17Z	MAR00382	R08192			HMR_0382				0	3.1.2.2
FACOAE_20_13Z	MAR00290				HMR_0290				0	3.1.2.2
FACOAE_20_5Z8Z11Z	MAR00306				HMR_0306				0	3.1.2.2
FACOAE_20_5Z8Z11Z14Z
FACOAE_20_5Z8Z11Z14Z17Z	MAR00362	R08179			HMR_0362			67712	0	3.1.2.2
FACOAE_20_8Z11Z	MAR00302				HMR_0302				0	3.1.2.2
FACOAE_20_8Z11Z14Z	MAR00406	R08182			HMR_0406				0	3.1.2.2
FACOAE_20_8Z11Z14Z17Z	MAR00358				HMR_0358				0	3.1.2.2
FACOAE_20_9Z	MAR00298				HMR_0298				0	3.1.2.2
FACOAE_21_0	MAR00310				HMR_0310				0	3.1.2.2
FACOAE_22_0	MAR00314	R08184			RE0578C	MNXR103463		40783	0	3.1.2.2
FACOAE_22_10Z13Z16Z	MAR00438				HMR_0438				0	3.1.2.2
FACOAE_22_10Z13Z16Z19Z	MAR00390				HMR_0390				0	3.1.2.2
FACOAE_22_11Z	MAR00324				HMR_0324				0	3.1.2.2
FACOAE_22_13Z	MAR00320	R08187			RE3239C	MNXR103845			0	3.1.2.2
FACOAE_22_13Z16Z	MAR00434	R08273			HMR_0434				0	3.1.2.2
FACOAE_22_13Z16Z19Z	MAR00386				HMR_0386				0	3.1.2.2
FACOAE_22_4Z7Z10Z13Z16Z	MAR00426				HMR_0426				0	3.1.2.2
FACOAE_22_4Z7Z10Z13Z16Z19Z	MAR00378	R08180			HMR_0378			67700	0	3.1.2.2
FACOAE_22_7Z10Z13Z16Z	MAR00414	R08191			HMR_0414				0	3.1.2.2
FACOAE_22_7Z10Z13Z16Z19Z	MAR00366	R08189			HMR_0366				0	3.1.2.2
FACOAE_23_0	MAR00328				HMR_0328				0	3.1.2.2
FACOAE_24_0	MAR00332	R08185			RE0579C	MNXR103464;MNXR111757			0	3.1.2.2
FACOAE_24_12Z15Z18Z21Z	MAR00394				HMR_0394				0	3.1.2.2
FACOAE_24_15Z	MAR00338	R08188			RE3237C	MNXR103843			0	3.1.2.2
FACOAE_24_6Z9Z12Z15Z18Z	MAR00422				HMR_0422				0	3.1.2.2
FACOAE_24_6Z9Z12Z15Z18Z21Z	MAR00374				HMR_0374				0	3.1.2.2
FACOAE_24_9Z12Z15Z18Z	MAR00418				HMR_0418				0	3.1.2.2
FACOAE_24_9Z12Z15Z18Z21Z	MAR00370				HMR_0370				0	3.1.2.2
FACOAE_26_0	MAR00342				HMR_0342				0	3.1.2.2
FACOAE_26_17Z	MAR00346				HMR_0346				0	3.1.2.2
FACOAE_2_0
FACOAE_3_0	MAR00154				RE2649C			40103	0	3.1.2.2
FACOAE_4_0
FACOAE_5_0
FACOAE_6_0
FACOAE_7_0
FACOAE_8_0
FACOAE_9_0
2ABUTTA	MAR06970				RE2034C	MNXR103594			0	2.6.1.2
ALATA_L	MAR03899	R00258	ALATA_L		ALATA_L	MNXR95698		19453	0	2.6.1.2
ASNTA
ASPTA	MAR03829	R00355	ASPTA		ASPTA	MNXR96079		21824	0	2.6.1.1
GLUN	MAR09802	R00256	GLUNm		HMR_9802	MNXR100030		15889	0	3.5.1.2;3.5.1.38
GOATA
L2HGDHx	MAR00719	R08198			HMR_0719	MNXR111769		13449	0	1.1.1.95
OXOGAH	MAR04114	R00269			r0085	MNXR105306		32963	0	3.5.1.3
OXOSUCAH
AC4OACNAMDC
AC9OACNAMDC
ACGAMPM	MAR04631	R02086	ACGAMPM		ACGAMPM	MNXR95250			0	5.4.2.3
ACNAM9PL2	MAR08371		ACNAM9PL2		ACNAM9PL2	MNXR95289			0
ACNAM9PL3
KDNH	MAR08372		KDNH		KDNH	MNXR100931			0
UAG4E	MAR04159	R00418	UAG4E		UAG4E	MNXR105026;MNXR105027		20517	0	5.1.3.7
ALATRS	MAR05131	R03038			HMR_5131	MNXR107903		12540	0	6.1.1.7
ARGTRS	MAR05132	R03646			HMR_5132	MNXR95950		20301	0	6.1.1.19
ASNTRS	MAR05133	R03648			HMR_5133	MNXR96064		11180	0	6.1.1.22
ASPTRS	MAR05134	R05577			HMR_5134	MNXR96101		18349	0	6.1.1.12
CYSTRS	MAR05135	R03650			HMR_5135	MNXR97018		17773	0	6.1.1.16
GLNTRS	MAR05136	R03652			HMR_5136	MNXR100257		20121	0	6.1.1.18
GLUTRS	MAR05137	R05578			HMR_5137	MNXR100295		18397	0	6.1.1.17
GLYTRS	MAR05138	R03654			HMR_5138	MNXR100365		16013	0	6.1.1.14
HISTRS	MAR05139	R03655			HMR_5139	MNXR100643		17313	0	6.1.1.21
ILETRS	MAR05140	R03656			HMR_5140	MNXR100820		11060	0	6.1.1.5
LEUTRS	MAR05141	R03657			HMR_5141	MNXR101053		11688	0	6.1.1.4
LYSTRS	MAR05142	R03658			HMR_5142	MNXR101264		20792	0	6.1.1.6
METTRS	MAR05143	R03659			HMR_5143	MNXR101488		13481	0	6.1.1.10
PHETRS	MAR05145	R03660			HMR_5145	MNXR102634		19413	0	6.1.1.20
PROTRS	MAR05146	R03661			HMR_5146	MNXR103208		14305	0	6.1.1.15
SERTRS	MAR05147	R03662			HMR_5147	MNXR104350		12292	0	6.1.1.11
THRTRS	MAR05148	R03663			HMR_5148	MNXR104848		24624	0	6.1.1.3
TRPTRS	MAR05149	R03664			HMR_5149	MNXR104948		24080	0	6.1.1.2
TYRTRS	MAR05130	R02918			HMR_5130	MNXR105001		10220	0	6.1.1.1
VALTRS	MAR05150	R03665			HMR_5150	MNXR105186		10704	0	6.1.1.9
5ADHTRy
ANDRSTNDNRy	MAR01973	R01838		R-HSA-193064	RE2766C	MNXR100717;MNXR107199		14981	0	1.1.1.62;1.1.1.64
ANDRSTRNRy
ARACHD1112MOXy	MAR00950	R07050			HMR_0950	MNXR110760			0	1.14.14.1
ARACHD1415MOXy	MAR00954	R07048			HMR_0954	MNXR110758			0	1.14.14.1
ARACHD56MOXy	MAR00942	R07052			HMR_0942	MNXR110762			0	1.14.14.1
ARACHD89MOXy	MAR00946	R07051			HMR_0946	MNXR110761			0	1.14.14.1
ARACHDOHRI
ARACHDRO2P
ARACHDROO11AVITE1RT
ARACHDROO11AVITE1T
ARACHDROO12AVITE1RT
ARACHDROO12AVITE1T
ARACHDROO15AVITE1RT
ARACHDROO15AVITE1T
ARACHDROO5AVITE1RT
ARACHDROO5AVITE1T
ARACHDROO8AVITE1RT
ARACHDROO8AVITE1T
ARACHDROO9AVITE1RT
ARACHDROO9AVITE1T
EET1112EPHX	MAR00953	R07109			HMR_0953	MNXR110817		44044	0	3.3.2.9;3.3.2.10
EET1314EPHX	MAR00957	R07108			HMR_0957	MNXR110816		44040	0	3.3.2.9;3.3.2.10
EET56EPHX	MAR00945	R07111			HMR_0945	MNXR110819			0	3.3.2.9;3.3.2.10
EET89EPHX	MAR00949	R07110			HMR_0949	MNXR110818		44048	0	3.3.2.9;3.3.2.10
HPETE11GTHR
HPETE12GTHR	MAR01037				HMR_1037				0	1.13.11.31
HPETE15GTHR
HPETE5GTHR	MAR00960	R07034			HMR_0960	MNXR110745			0	1.11.1.9
HPETE8GTHR
HPETE9GTHR
13DAMPPOX	MAR07992		13DAMPPOX		13DAMPPOX	MNXR94687			0	1.4.3.6;1.4.3.21;1.4.3.22
ABUTDx	MAR04689	R02549	ABUTD;ABUTDm;R_ABUTD;R_ABUTDm		ABUTD	MNXR95191		19105	0	1.2.1.19
ARGSL	MAR03813	R01086	ARGSL		ARGSL	MNXR95948		24020	0	4.3.2.1
BAMPPALDOXx	MAR07993		BAMPPALDOX		BAMPPALDOX	MNXR95891			0	1.2.1.3
CK	MAR04584				CKc				0	2.7.3.2
CRTNP	MAR08431		CRTSLt		CRTNsyn	MNXR96917			0
EHGLAT	MAR11399		EHGLAT		EHGLAT	MNXR97908			0	2.6.1.1
G5SAD	MAR03819	R03314	G5SADs		G5SADs	MNXR99897		28234	0	1.5.1.12
GACMTR	MAR04583	R01883	GACMTRc		GACMTRc	MNXR107215;MNXR99917		10656	0	2.1.1.2
GHBDHy
GLYAMDTRc	MAR04582	R00565			GLYAMDTRc	MNXR106585		13201	0	2.1.4.1
HPROy
L4HGSA
N1ASPMDOX	MAR06961	R09074			RE1537C	MNXR103519		25812	0	1.5.3.13;1.5.3.16
N1SPRMOX	MAR06958	R03899			RE1539C	MNXR103521		16133	0	1.5.3.13;1.5.3.16
NABTNO	MAR08605	R05050	NABTNO		NABTNO	MNXR101805		31231	0	1.2.1.3
NOS1	MAR04190	R00558	NOS1		NOS1	MNXR102006;MNXR106582		24660	0	1.14.13.39
NOS2	MAR03993	R00111	NOS2		NOS2;r0024	MNXR102007;MNXR106395		24664	0	1.14.13.39
P5CRx	MAR03835	R01248	PRO1xm		PRO1x	MNXR102303		14105	0	1.5.1.2
P5CRy	MAR03833	R01251	P5CR		P5CR	MNXR102302		14109	0	1.5.1.2
PYRRLHYD	MAR02527		RE0691C		RE0691C	MNXR103470		22588	0
SMOX	MAR04078	R09076			HMR_4078			25804	0	1.5.3.17
SPMDACT	MAR06938				RE1234C	MNXR104491			0	2.3.1.57
SPMDOX	MAR07991	R01914	SPMDOX		SPMDOX	MNXR104481		25820	0
SPRMACT	MAR06929				HMR_6929	MNXR97455			0	2.3.1.57
UREAHYDL
ASCBCU2R
ASCBFE3R
ASCBO2SX
ASCBOH1R
CYTB5ASCBR
DASCBH	MAR08621	R04785			DASCBH	MNXR97151		70299	0
DOGULND1	MAR08622	R04784	DOGULNO1		DOGULND1	MNXR97686			0
DOGULND2	MAR08623	R04515	DOGULNO2		DOGULND2	MNXR97687			0
DOGULNO1	MAR08624		DOLASNT_Ler		DOGULNO1	MNXR97691			0
DOGULNO2	MAR08625		DOLASNT_Uer		DOGULNO2	MNXR97692			0
LIPTASCBR	MAR06394				RE2899C	MNXR103756			0	1.8.5.-
MDHDASCBDP
MDHDASCBRy
MERCPURMT	MAR09504	R03701			HMR_9504	MNXR108354			0	2.1.1.67
MERCPURPRT
MTMERCPURPRT
THIOGMPMT
THIOGMPS
THIOGMPS2
THIOGUAPRT
THIOIMPD
THIOIMPMT
6HOPTHPDH
6LTHPI
6PTHPDH
6PTHPDH2
AHDTPPPH	MAR04816	R04620			HMR_4816	MNXR95665			0	3.1.3.1
DHBPTT
DHPRx	MAR03925	R01793	DHPR		DHPR	MNXR107172;MNXR97436		32251	0	1.5.1.34
DHPRy	MAR04523	R01794			r0398	MNXR105334;MNXR107173		32247	0	1.5.1.34
GTPCH1	MAR04169	R00428			r0120	MNXR105308			0	3.5.4.16
GTPCH2	MAR04833	R05046			r0775	MNXR105382			0	3.5.4.16
GTPCH3
GTPCH4
PTHPS	MAR04163	R04286	PTHPS		PTHPS	MNXR103331		22048	0	4.2.3.12
SPPTDH
THBPT4ACAMDASE	MAR08538	R04734	THBPT4ACAMDASE		THBPT4ACAMDASE	MNXR104802		11920	0	4.2.1.96
CRNAT_10_0	MAR04457		C100CPT1		C100CPT1				0
CRNAT_11_0
CRNAT_12_0	MAR02602		C120CPT1;HMR_2602		C120CPT1;HMR_2602				0	2.3.1.21
CRNAT_13_0	MAR02605				HMR_2605				0	2.3.1.21
CRNAT_14_0	MAR02608		HMR_2608		HMR_2608				0	2.3.1.21
CRNAT_14_5Z	MAR02620				HMR_2620				0	2.3.1.21
CRNAT_14_7Z	MAR02614				HMR_2614				0	2.3.1.21
CRNAT_14_9Z	MAR02611		HMR_2611		HMR_2611				0	2.3.1.21
CRNAT_15_0	MAR02623		PTDCACRNCPT1		PTDCACRNCPT1				0	2.3.1.21
CRNAT_16_7Z	MAR02633		HMR_2633		HMR_2633				0	2.3.1.21
CRNAT_16_9Z	MAR02636	R01923	C161CPT1		C161CPT1	MNXR107232		12661	0	2.3.1.21
CRNAT_17_0	MAR02642				HPDCACRNCPT1				0	2.3.1.21
CRNAT_17_10Z	MAR02648				HMR_2648				0	2.3.1.21
CRNAT_17_9Z	MAR02651				HMR_2651				0	2.3.1.21
CRNAT_18_0	MAR02654		C180CPT1		C180CPT1				0	2.3.1.21
CRNAT_18_11Z	MAR06598		OCD11COACPT1		OCD11COACPT1	MNXR102139			0
CRNAT_18_13Z	MAR02657		HMR_2657		HMR_2657				0	2.3.1.21
CRNAT_18_6Z9Z	MAR02672				LNELDCCPT1				0	2.3.1.21
CRNAT_18_6Z9Z12Z	MAR02746				LNLNCGCPT1				0	2.3.1.21
CRNAT_18_6Z9Z12Z15Z	MAR02714				STRDNCCPT1				0	2.3.1.21
CRNAT_18_7Z	MAR02669				HMR_2669				0	2.3.1.21
CRNAT_18_9E	MAR02666				HMR_2666				0	2.3.1.21
CRNAT_18_9Z12Z15Z	MAR01488		LNLNCACPT1		LNLNCACPT1	MNXR101108			0	2.3.1.21
CRNAT_19_0	MAR02675				HMR_2675				0	2.3.1.21
CRNAT_20_0	MAR02678		ARACHCPT1		ARACHCPT1				0	2.3.1.21
CRNAT_20_11Z	MAR02684		HMR_2684		HMR_2684				0	2.3.1.21
CRNAT_20_11Z14Z	MAR02768		HMR_2768		HMR_2768				0	2.3.1.21
CRNAT_20_11Z14Z17Z	MAR02733				HMR_2733				0	2.3.1.21
CRNAT_20_13Z	MAR02681				HMR_2681				0	2.3.1.21
CRNAT_20_5Z8Z11Z	MAR02693				HMR_2693				0	2.3.1.21
CRNAT_20_5Z8Z11Z14Z	MAR02755	R01923	C204CPT1		C204CPT1	MNXR107232;MNXR96400		12661	0	2.3.1.21
CRNAT_20_5Z8Z11Z14Z17Z	MAR02720				TMNDNCCPT1				0	2.3.1.21
CRNAT_20_8Z11Z	MAR02690				HMR_2690				0	2.3.1.21
CRNAT_20_8Z11Z14Z	MAR02752		DLNLCGCPT1		DLNLCGCPT1				0	2.3.1.21
CRNAT_20_8Z11Z14Z17Z	MAR02717				EICOSTETCPT1				0	2.3.1.21
CRNAT_20_9Z	MAR02687		HMR_2687		HMR_2687				0	2.3.1.21
CRNAT_21_0	MAR02699				HMR_2699				0	2.3.1.21
CRNAT_22_0	MAR02702				HMR_2702				0	2.3.1.21
CRNAT_22_10Z13Z16Z	MAR02774				HMR_2774				0	2.3.1.21
CRNAT_22_10Z13Z16Z19Z	MAR02739				HMR_2739				0	2.3.1.21
CRNAT_22_11Z	MAR02708				HMR_2708				0	2.3.1.21
CRNAT_22_13Z	MAR02705		HMR_2705		HMR_2705				0	2.3.1.21
CRNAT_22_13Z16Z	MAR02771				HMR_2771				0	2.3.1.21
CRNAT_22_13Z16Z19Z	MAR02736				HMR_2736				0	2.3.1.21
CRNAT_22_4Z7Z10Z13Z16Z	MAR02762				DCSPTN1CPT1				0	2.3.1.21
CRNAT_22_4Z7Z10Z13Z16Z19Z	MAR02730		C226CPT1		C226CPT1				0	2.3.1.21
CRNAT_22_7Z10Z13Z16Z	MAR02759		ADRNCPT1		ADRNCPT1				0	2.3.1.21
CRNAT_22_7Z10Z13Z16Z19Z	MAR02726		CLPNDCPT1		CLPNDCPT1				0	2.3.1.21
CRNAT_23_0	MAR02906				HMR_2906				0	2.3.1.21
CRNAT_24_0	MAR02909				LGNCCPT1				0	2.3.1.21
CRNAT_24_12Z15Z18Z21Z	MAR02877				HMR_2877				0	2.3.1.21
CRNAT_24_15Z	MAR02912				NRVNCCPT1				0	2.3.1.21
CRNAT_24_6Z9Z12Z15Z18Z	MAR02927				TETPENT6CPT1				0	2.3.1.21
CRNAT_24_6Z9Z12Z15Z18Z21Z	MAR02930				HMR_2930				0	2.3.1.21
CRNAT_24_9Z12Z15Z18Z	MAR02924				TETTET6CPT1				0	2.3.1.21
CRNAT_24_9Z12Z15Z18Z21Z	MAR02921				TETPENT3CPT1				0	2.3.1.21
CRNAT_26_0	MAR02915				HEXCCPT1				0	2.3.1.21
CRNAT_26_17Z	MAR02918				HMR_2918				0	2.3.1.21
CRNAT_2_0	MAR02591	R02396	CSNATr		CSNATr	MNXR96926		21136	0	2.3.1.21
CRNAT_3_0	MAR02594		C30CPT1		C30CPT1				0	2.3.1.21
CRNAT_4_0	MAR00159				C40CPT1				0	2.3.1.21
CRNAT_5_0	MAR04707		C50CPT1		C50CPT1	MNXR96421			0
CRNAT_6_0	MAR04719		C60CPT1		C60CPT1				0
CRNAT_7_0
CRNAT_8_0	MAR03032	R03779			C80CPT1			17177	0	2.3.1.21
CRNAT_9_0
CHLSTD78I	MAR01553	R03353			RE3136C	MNXR108113;MNXR96687		15281	0	5.3.3.5
CHLSTI1	MAR01512	R04804	EBP1r	R-HSA-195690	HMR_1512	MNXR109128;MNXR96689		33999	0	5.3.3.5
DMATT	MAR01457	R01658	DMATTx	R-HSA-191322	DMATT	MNXR97512		22408	0	2.5.1.1;2.5.1.10;2.5.1.29
DPMVD	MAR01451	R01121	DPMVDx	R-HSA-191414	DPMVDc	MNXR124221;MNXR97776		23732	0	4.1.1.33
GRTT	MAR01460	R02003	GRTTx	R-HSA-191303	GRTT	MNXR99634		19361	0	2.5.1.1;2.5.1.10;2.5.1.29
LNSTLS	MAR01473	R03199	LNSTLSr	R-HSA-191366	HMR_1473	MNXR101117;MNXR124219		14621	0	5.4.99.7
XOLEST2EH
2ABUTGLYDP
2HBO	MAR05351	R01000			2HBO	MNXR94796		36371	0	1.1.1.27
3SALACBOXL	MAR03910	R02466	3SALACBOXL		3SALACBOXL	MNXR107527;MNXR94978		16877	0	4.1.1.15;4.1.1.29
3SALAOX	MAR08063		3SALAOX		3SALAOX	MNXR94979			0
3SALATA	MAR03861	R02619	ASPTA3		3SALATAi			70295	0	2.6.1.1
3SPYRSP	MAR03851	R04861	3SPYRSP		3SPYRSP	MNXR109172			0
CYSGLTH	MAR08682		CYSGLUexR		CYSGLTH	MNXR97000			0
CYSLNET
CYSO	MAR03908	R00893	CYSO		CYSO	MNXR96993		20441	0	1.13.11.20
CYSTA	MAR03912	R00895	CYSTA		CYSTA	MNXR96990		17441	0	2.6.1.1;2.6.1.3
CYSTL1
CYSTRDX
CYSTS	MAR03879	R01290	CYSTS		CYSTS	MNXR97019		10112	0	4.2.1.22
DHLIPTRD
GGLUCT2ABUT	MAR06971				RE2040C	MNXR103595			0	2.3.2.4
GLU2ABUTS
GTHS2
HCYSTRDX
HYPTROX	MAR08759		HYPTROX		HYPTROX	MNXR100764			0
LCYSTAT	MAR08066	R02433	LCYSTAT		LCYSTAT	MNXR95161			0	2.6.1.1;2.6.1.3
LHCYSTIN	MAR11299		LHCYSTIN		LHCYSTIN				0
MCLOR	MAR06519	R03104			MCLOR	MNXR107949			0	1.1.1.27
MCPST3
MCPST4
OPHGLXTA
OPHOXATA
SLDx	MAR08068	R05693	SLDx		SLDx	MNXR104442		28194	0	1.1.1.37
CRVNC1011MOXy
CRVNC1314MOXy
CRVNC1617MOXy
CRVNC1920MOXy
CRVNC78MOXy
CRVNCDRO2P
CRVNCOHRI
CRVNCROO10AVITE1RT
CRVNCROO10AVITE1T
CRVNCROO11AVITE1RT
CRVNCROO11AVITE1T
CRVNCROO13AVITE1RT
CRVNCROO13AVITE1T
CRVNCROO14AVITE1RT
CRVNCROO14AVITE1T
CRVNCROO16AVITE1RT
CRVNCROO16AVITE1T
CRVNCROO17AVITE1RT
CRVNCROO17AVITE1T
CRVNCROO20AVITE1RT
CRVNCROO20AVITE1T
CRVNCROO4AVITE1RT
CRVNCROO4AVITE1T
CRVNCROO7AVITE1RT
CRVNCROO7AVITE1T
CRVNCROO8AVITE1RT
CRVNCROO8AVITE1T
EDP1011EPHX
EDP1314EPHX
EDP1617EPHX
EDP1920EPHX
EDP78EPHX
HPDHA10GTHR
HPDHA11GTHR
HPDHA13GTHR
HPDHA14GTHR
HPDHA16GTHR
HPDHA17GTHR
HPDHA20GTHR
HPDHA4GTHR
HPDHA7GTHR
HPDHA8GTHR
EEQ1112EPHX
EEQ1415EPHX
EEQ1718EPHX
EEQ56EPHX
EEQ89EPHX
HPEPE11GTHR
HPEPE12GTHR
HPEPE15GTHR
HPEPE18GTHR
HPEPE5GTHR
HPEPE8GTHR
HPEPE9GTHR
TMDNC1112MOXy
TMDNC1415MOXy
TMDNC1718MOXy
TMDNC56MOXy
TMDNC89MOXy
TMNDNCOHRI
TMNDNCRO2P
TMNDNCROO11AVITE1RT
TMNDNCROO11AVITE1T
TMNDNCROO12AVITE1RT
TMNDNCROO12AVITE1T
TMNDNCROO15AVITE1RT
TMNDNCROO15AVITE1T
TMNDNCROO18AVITE1RT
TMNDNCROO18AVITE1T
TMNDNCROO5AVITE1RT
TMNDNCROO5AVITE1T
TMNDNCROO8AVITE1RT
TMNDNCROO8AVITE1T
TMNDNCROO9AVITE1RT
TMNDNCROO9AVITE1T
23E1QN1GST	MAR02068				RE1815C	MNXR103548			0	2.5.1.18
23E1QN4GST	MAR02072				RE2319C	MNXR103651			0	2.5.1.18
23E1SQOX	MAR02064				RE1699C	MNXR103532			0
23E2QN1GST	MAR02110				RE2318C	MNXR103650			0	2.5.1.18
23E2QN4GST	MAR02106				RE1635C	MNXR103529			0	2.5.1.18
23E2SQOX	MAR02102				RE1701C	MNXR103534			0
2OHE1MT	MAR02058	R04762			RE1630C	MNXR103527			0	2.1.1.6
2OHE1MT2	MAR02060				RE1631C	MNXR103528			0	2.1.1.6
2OHE1PX	MAR02061				HMR_2061				0	1.11.1.7;1.11.1.8;1.11.2.2
2OHE2MT	MAR02045	R04764			RE2386C	MNXR103664			0	2.1.1.6
2OHE2MT2	MAR02044	R04764			RE1627C	MNXR103524			0	2.1.1.6
2OHE2PX	MAR02099				HMR_2099				0	1.11.1.7;1.11.1.8;1.11.2.2
34E1QN2GST	MAR02083				RE1817C	MNXR103550			0	2.5.1.18
34E1SQOX	MAR02079				RE1700C	MNXR103533			0
34E2QN2GST	MAR02095				RE1816C	MNXR103549			0	2.5.1.18
34E2SQOX	MAR02091				RE1702C	MNXR103535			0
4OHE1MT	MAR02052				RE1629C	MNXR103526			0	2.1.1.6
4OHE1PX	MAR02076				HMR_2076				0	1.11.1.7;1.11.1.8;1.11.2.2
4OHE2MT	MAR02048				RE1628C	MNXR103525			0	2.1.1.6
4OHE2PX	MAR02088				HMR_2088				0	1.11.1.7;1.11.1.8;1.11.2.2
ESTRADIOL23Q1ERx
ESTRADIOL23Q2ERy
ESTRADIOL23Q2ERz
ESTRADIOL23SQDP
ESTRADIOL2OXRx
ESTRADIOL2OXRy	MAR02042	R03090			RE3013C	MNXR103767			0	1.14.14.1
ESTRADIOL34Q1ERx
ESTRADIOL34Q2ERy
ESTRADIOL34Q2ERz
ESTRADIOL34SQDP
ESTRADIOL4OXRx
ESTRADIOL4OXRy	MAR02046				RE1632C	MNXR102261			0	1.14.13.67
ESTRONE23Q1ERx
ESTRONE23Q2ERy
ESTRONE23Q2ERz
ESTRONE23SQDP
ESTRONE2OXRx
ESTRONE2OXRy	MAR02055	R02355			RE1587C	MNXR103523			0	1.14.13.67
ESTRONE34Q1ERx
ESTRONE34Q2ERy
ESTRONE34Q2ERz
ESTRONE34SQDP
ESTRONE4OXRx
ESTRONE4OXRy	MAR02049				RE1582C	MNXR103522			0	1.14.13.67
ESTRONEDHy	MAR02036	R02353		R-HSA-804969	HSD17B1	MNXR100715		24616	0	1.1.1.62
LPCOAT
LPCOLPLD	MAR03824				RE3378C				0	1.14.14.1
LPCPAT
LPEPAT
NAPEPLD
PAOACPP
PCOPLA2
PCPPLA2
PEPPLA2
FACOAL_10_0	MAR00180				HMR_0180				0	6.2.1.2
FACOAL_11_0	MAR00184				HMR_0184				0	6.2.1.2
FACOAL_12_0	MAR00188		HMR_0188		HMR_0188				0	6.2.1.3
FACOAL_13_0	MAR00192				HMR_0192				0	6.2.1.3
FACOAL_14_0	MAR00196		FACOAL140		FACOAL140i	MNXR99145			0	6.2.1.3
FACOAL_14_5Z	MAR00209				HMR_0209				0	6.2.1.3
FACOAL_14_7Z	MAR00204				HMR_0204				0	6.2.1.3
FACOAL_14_9Z	MAR00200		HMR_0200		HMR_0200				0	6.2.1.3
FACOAL_15_0	MAR00213		FACOAL150		FACOAL150	MNXR99150			0	6.2.1.3
FACOAL_16_7Z	MAR00233		HMR_0233		HMR_0233				0	6.2.1.3
FACOAL_16_9Z	MAR00226		FACOAL161		FACOAL161				0	6.2.1.3
FACOAL_17_0	MAR00237		FACOAL170		FACOAL170				0	6.2.1.3
FACOAL_17_10Z	MAR00241				HMR_0241				0	6.2.1.3
FACOAL_17_9Z	MAR00245		HMR_0245		HMR_0245				0	6.2.1.3
FACOAL_18_0	MAR00249				FACOAL180i				0	6.2.1.3
FACOAL_18_11Z	MAR00259		FACOAL1812		FACOAL1812;HMR_0259				0	6.2.1.3
FACOAL_18_13Z
FACOAL_18_6Z9Z	MAR00275		FACOAL1822		FACOAL1822				0	6.2.1.3
FACOAL_18_6Z9Z12Z	MAR00401		FACOAL1831		FACOAL1831				0	6.2.1.3
FACOAL_18_6Z9Z12Z15Z	MAR00353				FACOAL184				0	6.2.1.3
FACOAL_18_7Z	MAR00255		HMR_0255		HMR_0255				0	6.2.1.3
FACOAL_18_9E	MAR00267				HMR_0267				0	6.2.1.3
FACOAL_18_9Z12Z15Z	MAR00349		FACOAL1832		FACOAL1832				0	6.2.1.3
FACOAL_19_0	MAR00279				HMR_0279				0	6.2.1.3
FACOAL_20_0	MAR00283		FACOAL200		FACOAL200	MNXR99181		46208	0	6.2.1.3
FACOAL_20_11Z	MAR00293		HMR_0293		HMR_0293				0	6.2.1.3
FACOAL_20_11Z14Z	MAR00429		HMR_0429		HMR_0429				0	6.2.1.3
FACOAL_20_11Z14Z17Z	MAR00381				HMR_0381				0	6.2.1.3
FACOAL_20_13Z	MAR00289				HMR_0289				0	6.2.1.3
FACOAL_20_5Z8Z11Z	MAR00305				HMR_0305				0	6.2.1.3
FACOAL_20_5Z8Z11Z14Z	MAR00409	R01598	FACOAL204		FACOAL204	MNXR99183		19713	0	6.2.1.3
FACOAL_20_5Z8Z11Z14Z17Z	MAR00361				FACOAL205				0	6.2.1.3
FACOAL_20_8Z11Z	MAR00301		HMR_0301		HMR_0301				0	6.2.1.3
FACOAL_20_8Z11Z14Z	MAR00405		FACOAL203		FACOAL203				0	6.2.1.3
FACOAL_20_8Z11Z14Z17Z	MAR00357				FACOAL2042				0	6.2.1.3
FACOAL_20_9Z	MAR00297		HMR_0297		HMR_0297				0	6.2.1.3
FACOAL_21_0	MAR00309				HMR_0309				0	6.2.1.3
FACOAL_22_0	MAR00313		DOCOSACT		DOCOSACT				0	6.2.1.3
FACOAL_22_10Z13Z16Z	MAR00437				HMR_0437				0	6.2.1.3
FACOAL_22_10Z13Z16Z19Z	MAR00389				HMR_0389				0	6.2.1.3
FACOAL_22_11Z	MAR00323				HMR_0323				0	6.2.1.3
